Transect,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,,,,LEAF,flr_P,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,2022-06-22,,,LEAF,flr_P
4,AC_148,1,,,,,,,,,,,,,AC_148,6,, ,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_148,2,,,,,,,,,,,,,AC_148,7,,2022-04-09,2022-04-22,,2022-05-13,,,,,,,
4,AC_148,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_148,8,,2022-04-09,,,,,,,,,,
4,AC_148,4,,,2022-04-22,,,,,,,,,,AC_148,9,,,2022-04-22,,,2022-05-24,,,,,,
4,AC_148,5,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_148,10,,,2022-04-22,2022-05-03,2022-05-13,,2022-06-08,,,,,
4,AC_113,1,,,2022-04-22,,2022-05-13,,,,,,,,AC_113,6,,,,,,,,,,,,
4,AC_113,2,,,2022-04-22,2022-05-03,,,,,,,,,AC_113,7,,,,,,,,,,,,
4,AC_113,3,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_113,8,F,,2022-04-22,,,,,,,,,2022-04-22
4,AC_113,4,,,,,,,,,,,,,AC_113,9,,,,,,,,,,,,
4,AC_113,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_113,10,,,,,,,,,,,,
4,AC_34,1,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_34,6,,,,,,,,,,,,
4,AC_34,2,,,,,,,,,,,,,AC_34,7,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
4,AC_34,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-12,,AC_34,8,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_34,4,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_34,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_34,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_34,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_46,1,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_46,6,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,
4,AC_46,2,,2022-04-09,2022-04-22,,2022-05-13,2022-05-24,,,,,,,AC_46,7,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_46,3,,,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_46,8,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
4,AC_46,4,,,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_46,9,,2022-04-09,2022-04-22,,,,,,,,,
4,AC_46,5,,2022-04-09,,,2022-05-13,,,,,,,2022-04-09,AC_46,10,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_179,1,,,,,,,,,,,,,AC_179,6,,,2022-04-22,,,,,,,,,
4,AC_179,2,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_179,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_179,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_179,8,,,2022-04-22,2022-05-03,,,,,,,,
4,AC_179,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_179,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_179,5,,,,,,,,,,,,,AC_179,10,,,,,,,,,,,,
4,AC_151,1,,2022-04-09,,,,,,,,,,2022-04-09,AC_151,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_151,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_151,7,,,2022-04-22,2022-05-03,,,,,,,,
4,AC_151,3,,,,,,,,,,,,,AC_151,8,,,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,
4,AC_151,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_151,9,,,,,,,,,,,,
4,AC_151,5,F,,2022-04-22,2022-05-03,,,,,,,,2022-04-22,AC_151,10,,,2022-04-22,,,,,,,,,
4,AC_215,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_215,6,,2022-04-09,,,,,,,,,,
4,AC_215,2,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_215,7,,,,,,,,,,,,
4,AC_215,3,,,2022-04-22,2022-05-03,,,,,,,,,AC_215,8,,,,,,,,,,,,
4,AC_215,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-09,AC_215,9,,,,,,,,,,,,
4,AC_215,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_215,10,,2022-04-09,2022-04-22,2022-05-03,,2022-05-24,,,,,,
4,AC_197,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_197,6,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_197,2,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,,AC_197,7,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_197,3,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-09,AC_197,8,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_197,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_197,9,,,,,,,,,,,,
4,AC_197,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_197,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_72,1,,,,,,,,,,,,,AC_72,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-09
4,AC_72,2,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_72,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_72,3,,,,,,,,,,,,,AC_72,8,,2022-04-09,,,,,,,,,,
4,AC_72,4,,,,,,,,,,,,,AC_72,9,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_72,5,,,,,,,,,,,,,AC_72,10,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_58,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_58,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_58,2,,2022-04-09,2022-04-22,,,,,,,,,,AC_58,7,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_58,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_58,8,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_58,4,F,,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-22,AC_58,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,
4,AC_58,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_58,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_109,1,,,,,,,,,,,,,AC_109,6,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_109,2,F,2022-04-09,2022-04-22,,,,,,,,,2022-04-09,AC_109,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_109,3,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_109,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_109,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_109,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,,
4,AC_109,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_109,10,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_83,1,,2022-04-09,2022-04-22,,,,,,,,,,AC_83,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-09
4,AC_83,2,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,,AC_83,7,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_83,3,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_83,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_83,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_83,9,,2022-04-09,2022-04-22,,,,,,,,,
4,AC_83,5,,,2022-04-22,2022-05-03,,,,,,,,,AC_83,10,,2022-04-09,2022-04-22,,,,,,,,,
4,AC_14,1,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_14,6,,2022-04-09,2022-04-22,,,,,,,,,
4,AC_14,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_14,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_14,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_14,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_14,4,,,2022-04-22,2022-05-03,,,,,,,,,AC_14,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_14,5,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_14,10,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_154,1,,,,,,,,,,,,,AC_154,6,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
4,AC_154,2,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,,AC_154,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_154,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_154,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_154,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_154,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_154,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_154,10,,,,,,,,,,,,
4,AC_70,1,,,,,,,,,,,,,AC_70,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,
4,AC_70,2,,,2022-04-22,,,,,,,,,,AC_70,7,F,,2022-04-22,2022-05-03,,,,,,,,2022-04-22
4,AC_70,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_70,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_70,4,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_70,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_70,5,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_70,10,,2022-04-09,2022-04-22,,2022-05-13,,,,,,,
4,AC_171,1,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_171,6,,,,,,,,,,,,
4,AC_171,2,,2022-04-09,2022-04-22,,,,,,,,,2022-04-09,AC_171,7,,2022-04-09,2022-04-22,,,,,,,,,
4,AC_171,3,,,2022-04-22,,,,,,,,,,AC_171,8,,,2022-04-22,,,,,,,,,
4,AC_171,4,,,,2022-05-03,,,,,,,,,AC_171,9,,,,,,,,,,,,
4,AC_171,5,,,,,,,,,,,,,AC_171,10,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,
4,AC_115,1,,,,,,,,,,,,,AC_115,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_115,2,,,,,,,,,,,,,AC_115,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,
4,AC_115,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_115,8,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
4,AC_115,4,,2022-04-09,2022-04-22,,2022-05-13,,,,,,,,AC_115,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
4,AC_115,5,,2022-04-09,2022-04-22,,2022-05-13,,,,,,,,AC_115,10,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_152,1,,,,,,,,,,,,,AC_152,6,,,,,,,,,,,,
4,AC_152,2,,,,,,,,,,,,,AC_152,7,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,2022-06-22,,,,2022-04-22
4,AC_152,3,,,,,,,,,,,,,AC_152,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
4,AC_152,4,,,,,,,,,,,,,AC_152,9,,,,,,,,,,,,
4,AC_152,5,,,,,,,,,,,,,AC_152,10,,,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,
4,AC_158,1,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_158,6,,,,,,,,,,,,
4,AC_158,2,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,,AC_158,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,
4,AC_158,3,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_158,8,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_158,4,,,2022-04-22,,,,,,,,,,AC_158,9,,,,,,,,,,,,
4,AC_158,5,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_158,10,,,,,,,,,,,,
4,AC_203,1,,,,,,,,,,,,,AC_203,6,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-05-13,2022-04-09
4,AC_203,2,,,,,,,,,,,,,AC_203,7,,,,,,,,,,,,
4,AC_203,3,,,,,,,,,,,,,AC_203,8,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_203,4,,,,,,,,,,,,,AC_203,9,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09
4,AC_203,5,,,,,,,,,,,,,AC_203,10,,,,,,,,,,,,
4,AC_178,1,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,,AC_178,6,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
4,AC_178,2,,2022-04-09,2022-04-22,,,,,,,,,2022-04-09,AC_178,7,,2022-04-09,2022-04-22,,,,,,,,,
4,AC_178,3,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_178,8,,,,,,,,,,,,
4,AC_178,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,,AC_178,9,,,,,,,,,,,,
4,AC_178,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_178,10,,,,,,,,,,,,
5,AC_131,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_131,6,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_131,2,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_131,7,,,,2022-05-03,2022-05-13,,2022-06-08,,,,,
5,AC_131,3,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_131,8,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_131,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_131,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_131,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_131,10,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_216,1,,,,,,,,,,,,,AC_216,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
5,AC_216,2,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_216,7,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_216,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_216,8,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_216,4,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_216,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_216,5,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_216,10,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_62,1,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_62,6,,,,,,,,,,,,
5,AC_62,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_62,7,,,,,,,,,,,,
5,AC_62,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_62,8,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_62,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_62,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_62,5,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_62,10,,,,,,,,,,,,
5,AC_5,1,,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_5,6,,,,,,,,,,,,
5,AC_5,2,,,,,,,,,,,,,AC_5,7,,,,,,,,,,,,
5,AC_5,3,,,,,,,,,,,,,AC_5,8,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_5,4,,,,2022-05-03,,,,,,,,,AC_5,9,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-13
5,AC_5,5,,,,,,,,,,,,,AC_5,10,,,,,,,,,,,,
5,AC_110,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_110,6,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_110,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_110,7,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_110,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_110,8,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_110,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_110,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_110,5,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_110,10,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_56,1,,,,2022-05-03,,,,,,,,,AC_56,6,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_56,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_56,7,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_56,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_56,8,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_56,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_56,9,,,,2022-05-03,2022-05-13,,2022-06-08,,,,,
5,AC_56,5,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_56,10,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_155,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_155,6,,,,,,,,,,,,
5,AC_155,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_155,7,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_155,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_155,8,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_155,4,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_155,9,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_155,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_155,10,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_90,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_90,6,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_90,2,,,,,,,,,,,,,AC_90,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_90,3,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_90,8,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_90,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_90,9,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_90,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_90,10,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_211,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_211,6,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_211,2,,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_211,7,,,,,,,,,,,,
5,AC_211,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_211,8,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_211,4,,,,,,,,,,,,,AC_211,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_211,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_211,10,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-13
5,AC_143,1,,,,,,,,,,,2022-06-08,,AC_143,6,,,,,,,,,,,,
5,AC_143,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_143,7,,,,,,,,,,,,
5,AC_143,3,,,,2022-05-03,,,,,,,,,AC_143,8,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_143,4,,,,,,,,,,,,,AC_143,9,,,,,,,,,,,,
5,AC_143,5,,,,,,,,,,,,,AC_143,10,,,,2022-05-03,,,,,,,,
5,AC_159,1,F,,,2022-05-03,2022-05-13,,,,,,,,AC_159,6,,,,,,,,,,,,
5,AC_159,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_159,7,,,,,,,,,,,,
5,AC_159,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_159,8,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_159,4,,,,,,,,,,,,,AC_159,9,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_159,5,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_159,10,,,,,,,,,,,,
5,AC_48,1,,,,,,,,,,,,,AC_48,6,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_48,2,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-22,AC_48,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_48,3,,,,,,,,,,,,,AC_48,8,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_48,4,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_48,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_48,5,,,,,,,,,,,,,AC_48,10,,,,,,,,,,,,
5,AC_64,1,,,2022-04-22,2022-05-03,,,,,,,,,AC_64,6,,,,,,,,,,,,
5,AC_64,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_64,7,,,2022-04-22,2022-05-03,,,,,,,,2022-04-22
5,AC_64,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_64,8,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_64,4,,,,,,,,,,,,,AC_64,9,,,,2022-05-03,2022-05-13,,,,,,,
5,AC_64,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_64,10,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_186,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_186,6,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-05-03
5,AC_186,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_186,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_186,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_186,8,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09
5,AC_186,4,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_186,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_186,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_186,10,F?,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_82,1,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_82,6,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_82,2,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_82,7,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_82,3,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_82,8,,,,,,,,,,,,
5,AC_82,4,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_82,9,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_82,5,,,,,,,,,,,,,AC_82,10,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09
5,AC_89,1,,,,,,,,,,,,,AC_89,6,F,,2022-04-22,2022-05-03,,,,,,,,2022-04-22
5,AC_89,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_89,7,,,,,,,,,,,,
5,AC_89,3,,,,,,,,,,,,,AC_89,8,,,,,,,,,,,,
5,AC_89,4,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22,AC_89,9,,,,,,,,,,,,
5,AC_89,5,,,,,,,,,,,,,AC_89,10,,,,,,,,,,,,
5,AC_201,1,,,2022-04-22,,2022-05-13,,,,,,,,AC_201,6,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_201,2,F,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_201,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_201,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_201,8,,,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,
5,AC_201,4,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,,AC_201,9,,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_201,5,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,2022-04-09,AC_201,10,,2022-04-09,2022-04-22,2022-05-03,,,,,,,,
5,AC_97,1,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_97,6,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_97,2,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_97,7,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,
5,AC_97,3,,,2022-04-22,2022-05-03,2022-05-13,,,,,,,,AC_97,8,F,,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-22
5,AC_97,4,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_97,9,F,2022-04-09,2022-04-22,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09
