Block,Location,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P
1,53,BB_118,3,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26,BB_118,7,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-04-28,
1,53,BB_118,4,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_118,8,F,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17
1,54,BB_120,1,,,,,,,,,,,,,,,,,BB_120,5,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
1,54,BB_120,2,,,,,,,,,,,,,,,,,BB_120,6,,,,,,,,2022-04-08,,,,,,,,
1,54,BB_120,3,,,,,,2022-03-26,2022-04-02,,,,,,,,2022-04-28,,BB_120,7,,,,,,,,,,,,,,,,
1,54,BB_120,4,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_120,8,F,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,2022-04-23,2022-04-28,,,,,,2022-03-26
1,54,BB_42,1,,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,,BB_42,5,,,,,,,,,,,,,,,,
1,54,BB_42,2,,,,,,,,,,,,,,,,,BB_42,6,,,,,,,,,,,,,,,,
1,54,BB_42,3,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_42,7,F,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-26
1,54,BB_42,4,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-04-28,,BB_42,8,,,,,,,,,,,,,,,,
1,55,BB_86,1,F,,,,,2022-03-26,,,,,,,,,,2022-03-26,BB_86,5,,,,,,,,,,,,,,,,
1,55,BB_86,2,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-04-28,,BB_86,6,,,,,,,,,,,,,,,,
1,55,BB_86,3,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_86,7,,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
1,55,BB_86,4,,,,,,,,,,,,,,,,,BB_86,8,,,,,,,,,,,,,,,,
2,56,BB_16,1,,,,,,,,2022-04-08,,,,,,,,,BB_16,5,,,,,,,,,,,,,,,,
2,56,BB_16,2,,,,,,,,,,,,,,,,,BB_16,6,,,,,,,,,,,,,,,,
2,56,BB_16,3,,,,,,,,2022-04-08,,,,,,,,,BB_16,7,,,,,,,2022-04-02,2022-04-08,,,,,,,2022-05-19,
2,56,BB_16,4,F,,,,,,2022-04-02,2022-04-08,dead 4/23,,,,,,,2022-04-02,BB_16,8,,,,,,,,,,,,,,,,
2,56,BB_118,1,,,,,,,,,,,,,,,,,BB_118,5,,,,,,,,,,,,,,,,
2,56,BB_118,2,,,,,,,,,,,,,,,,,BB_118,6,,,,,,,,,,,,,,,,
2,56,BB_118,3,,,,,,,,,,,,,,,,,BB_118,7,,,,,,,,,,,,,,,,
2,56,BB_118,4,,,,,,,,,,,,,,,,,BB_118,8,,,,,,,,,,,,,,,,
2,56,BB_148,1,,,,,,,,,,,,,,,,,BB_148,5,,,,,,,,,,,,,,,,
2,56,BB_148,2,,,,,,,,,,,,,,,,,BB_148,6,,,,,,,,,,,,,,,,
2,56,BB_148,3,,,,,,,,,,,,,,,,,BB_148,7,,,,,,,,,,,,,,,,
2,56,BB_148,4,,,,,,,,,,,,,,,,,BB_148,8,,,,,,,,,,,,,,,,
2,57,BB_111,1,F,,,,,2022-03-26,,,,,,,,,,2022-03-26,BB_111,5,,,,,,,,,,,,,,,,
2,57,BB_111,2,,,,,,,,,,,,,,,,,BB_111,6,,,,,,,,,,,,,,,,
2,57,BB_111,3,,,,,,,,,,,,,,,,,BB_111,7,,,,,,,,,,,,,,,,
2,57,BB_111,4,,,,,,,,,,,,,,,,,BB_111,8,,,,,,,2022-04-02,,,,,,,,2022-05-19,2022-04-02
2,57,BB_120,1,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_120,5,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,57,BB_120,2,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_120,6,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,2022-05-19,
2,57,BB_120,3,F,,,,,2022-03-26,2022-04-02,2022-04-08,2022-04-23,,,2022-05-12,,,,2022-03-26,BB_120,7,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,57,BB_120,4,,,,,,,,,,,,,,,,,BB_120,8,,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,57,BB_92,1,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_92,5,,,,,2022-03-17,2022-03-26,,,,,,,,,,
2,57,BB_92,2,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_92,6,,,,2022-03-11,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,57,BB_92,3,,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-17,BB_92,7,F,,2022-03-03,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-11
2,57,BB_92,4,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17,BB_92,8,,,2022-03-03,,,2022-03-26,2022-04-02,,,,,,,,,
2,58,BB_127,1,,,,,2022-03-17,,2022-04-02,,,,,,,,,,BB_127,5,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-04-02
2,58,BB_127,2,,,,,,,,,,,,,,,,,BB_127,6,,,,,,2022-03-26,2022-04-02,,,,,,,,,
2,58,BB_127,3,,,,,,2022-03-26,,,,,,,,,,,BB_127,7,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-26
2,58,BB_127,4,,,,,,,,,,,,,,,,,BB_127,8,,,,,,2022-03-26,2022-04-02,,,,,,,,,
2,58,BB_153,1,,,,2022-03-11,2022-03-17,,,,,,,,,,,2022-03-11,BB_153,5,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,58,BB_153,2,,,,,,,,,,,,,,,,,BB_153,6,,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,58,BB_153,3,F,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,2022-04-23,2022-04-29,,,,,,2022-03-11,BB_153,7,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,
2,58,BB_153,4,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-11,BB_153,8,,,2022-03-03,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,58,BB_50,1,,,2022-03-03,,,2022-03-26,,2022-04-08,,,,,,,,2022-03-11,BB_50,5,,,,,,,,,,,,,,,2022-05-19,
2,58,BB_50,2,,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-11,BB_50,6,F,,,,,,,,,,,,,,,
2,58,BB_50,3,,,,,,,,,,,,,,,,,BB_50,7,,,,,,,,2022-04-08,,,,,,,,
2,58,BB_50,4,,,,,,,,,,,,,,,,,BB_50,8,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,59,BB_133,1,,,,,,,,,,,,,,,,,BB_133,5,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,59,BB_133,2,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_133,6,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,59,BB_133,3,,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-17,BB_133,7,,,,,,,,,,,,,,,,
2,59,BB_133,4,,,,,,2022-03-26,,,,,,,,,2022-05-19,,BB_133,8,F,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-02
2,59,BB_143,1,,,,,,,,,,,,,,,,,BB_143,5,F,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-17
2,59,BB_143,2,F,,,,2022-03-17,2022-03-26,,,,,,,,,,2022-03-17,BB_143,6,,,,,,2022-03-26,2022-04-02,,,,,,,,,
2,59,BB_143,3,,,,,,,,,,,,,,,,,BB_143,7,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,59,BB_143,4,F,,,,,2022-03-26,2022-04-02,,dead 4/23,,,,,,,,BB_143,8,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,59,BB_56,1,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26,BB_56,5,,,,,,,,,,,,,,,,
2,59,BB_56,2,,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,,BB_56,6,,,,,,,2022-04-02,,,,,,,,,
2,59,BB_56,3,,,,,,,,,,,,,,,,,BB_56,7,,,,,,,,,,,,,,,,
2,59,BB_56,4,,,,,,,2022-04-02,2022-04-08,,,,,,,,,BB_56,8,F,,,,,2022-03-26,2022-04-02,,,,,,,,,
W1,60,BB_51,1,,,,,,,,,,,,,,,,,BB_51,5,,,,,,,,,,,,,,,,
W1,60,BB_51,2,F,,,,,,,,,,,,,,,,BB_51,6,,,,,,,,,,,,,,,,
W1,60,BB_51,3,,,,,,,,,,,,,,,,,BB_51,7,F,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17
W1,60,BB_51,4,,,,,,,,,,,,,,,,,BB_51,8,,,,,,,,,,,,,,,,
W1,60,BB_85,1,,,,,,,,,,,,,,,,,BB_85,5,,,,,,,,,,,,,,,,
W1,60,BB_85,2,,,,,,,,,,,,,,,,,BB_85,6,,,,,,,,,,,,,,,,
W1,60,BB_85,3,,,,,,,,,,,,,,,,,BB_85,7,,,,,,,,,,,,,,,,
W1,60,BB_85,4,,,,,,,,,,,,,,,,,BB_85,8,F,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-26
W1,60,BB_152,1,,,,,,,,,,,,,,,,,BB_152,5,,,,,,,,,,,,,,,,
W1,60,BB_152,2,,,,,,,,,,,,,,,,,BB_152,6,,,,,,,,,,,,,,,,
W1,60,BB_152,3,,,,,,,,,,,,,,,,,BB_152,7,F,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
W1,60,BB_152,4,,,,,,,,,,,,,,,,,BB_152,8,F,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17
2,61,BB_27,1,,,,,,,,,,,,,,,,,BB_27,5,,,,,,,,,,,,,,,,
2,61,BB_27,2,,,,,,,,,,,,,,,,,BB_27,6,,,,,,,,,,,,,,,,
2,61,BB_27,3,,,,,,,,,,,,,,,,,BB_27,7,,,,,,,,,,,,,,,,
2,61,BB_27,4,,,,,,,,,,,,,,,,,BB_27,8,,,,,,,,,,,,,,,,
2,61,BB_78,1,,,,,,,,,,,,,,,,,BB_78,5,,,,,,,,,,,,,,,,
2,61,BB_78,2,,,,,,,,,,,,,,,,,BB_78,6,,,,,,,,,,,,,,,,
2,61,BB_78,3,,,,,,,,,,,,,,,,,BB_78,7,,,,,,,,,,,,,,,,
2,61,BB_78,4,,,,,,,,,,,,,,,,,BB_78,8,F,,,,,,,,,,,,,,,
2,61,BB_147,1,,,,,,,,,,,,,,,,,BB_147,5,,,,,,2022-03-26,2022-04-02,,,,,,,,,
2,61,BB_147,2,,,,,,,,,,,,,,,,,BB_147,6,F,,,,,,,,,,,,,,,
2,61,BB_147,3,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_147,7,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,61,BB_147,4,,,,,,2022-03-26,,,,,,,,,,,BB_147,8,,,2022-03-03,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17
2,62,BB_214,1,,,,,,,,,,,,,,,,,BB_214,5,,,,,,,,,,,,,,,,
2,62,BB_214,2,,,,,,,,,,,,,,,,,BB_214,6,,,,,,,,,,,,,,,,
2,62,BB_214,3,,,,2022-03-11,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-11,BB_214,7,,,,,,,,,,,,,,,,
2,62,BB_214,4,,,,,,,,,,,,,,,,,BB_214,8,F,,,,2022-03-17,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-17
2,62,BB_61,1,F,,,2022-03-11,2022-03-17,2022-03-26,,,,,,,,,,2022-03-26,BB_61,5,,,,,,,,,,,,,,,,
2,62,BB_61,2,,,,2022-03-11,2022-03-17,,2022-04-02,,,,,,,,,2022-03-11,BB_61,6,,,,,,,,,,,,,,,,
2,62,BB_61,3,,,,2022-03-11,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,2022-03-11,BB_61,7,F,,,2022-03-11,,2022-03-26,2022-04-02,,,,,,,,,2022-03-11
2,62,BB_61,4,,,,,,,,,,,,,,,,,BB_61,8,F,,,,,,,,2022-04-23,2022-04-29,,,,,,
2,62,BB_211,1,,,,,,,,,,,,,,,,,BB_211,5,,,,,,,,,,,,,,,,
2,62,BB_211,2,,,,,,,,,,,,,,,,,BB_211,6,,,,,,,,,,,,,,,,
2,62,BB_211,3,,,,,,,,,,,,,,,,,BB_211,7,,,,,,,,,,,,,,,,
2,62,BB_211,4,,,,,,,,,dead 4/23,,,,,,,,BB_211,8,,,,,,,,,,,,,,,,
2,63,BB_114,1,,,,,,,,,,,,,,,,,BB_114,5,,,,,,2022-03-26,,,,,,,,,,2022-03-26
2,63,BB_114,2,,,,,,,,,,,,,,,,,BB_114,6,F,,,,,,,,2022-04-23,,,,,,,
2,63,BB_114,3,,,,,,,,,,,,,,,,,BB_114,7,,,,,,,,,,2022-04-29,,,,,,
2,63,BB_114,4,,,,,,,,2022-04-08,,,,,,,,,BB_114,8,,,,,,,,,,,,,,,,
2,63,BB_83,1,,,,,,,,,,,,,,,,,BB_83,5,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,63,BB_83,2,,,,,,,,,,,,,,,,,BB_83,6,F,,,,,,2022-04-02,,2022-04-23,,,,,,,
2,63,BB_83,3,F,,,,,,,,,,,,,,,,BB_83,7,,,,2022-03-11,,,,,,,,,,,,2022-03-11
2,63,BB_83,4,,,,,,,,,,,,,,,,,BB_83,8,,,,,,,,,,,,,,,,
2,63,BB_171,1,F,,,,,2022-03-26,,,,,,,,,,,BB_171,5,,,,,,2022-03-26,,,,,,,,,,
2,63,BB_171,2,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_171,6,,,,,,,,,,,,,,,,
2,63,BB_171,3,,,,2022-03-11,2022-03-17,,,2022-04-08,,,,,,,,,BB_171,7,,,,,,,,,,,,,,,,
2,63,BB_171,4,,,,,,2022-03-26,,,,,,,,,,2022-03-26,BB_171,8,,,,,,,,,,,,,,,,
2,64,BB_69,1,,,,,,,,,,,,,,,,,BB_69,5,,,,,,,,,,,,,,,,
2,64,BB_69,2,,,,,,,,,,,,,,,,,BB_69,6,,,,,,,,,,,,,,,,
2,64,BB_69,3,,,,,,,,,,,,,,,,,BB_69,7,,,,,,,,,,,,,,,,
2,64,BB_69,4,,,,,,,,,dead 4/23,,,,,,,,BB_69,8,,,,,,,,,,,,,,,,
2,64,BB_51,1,,,,,,,,,,,,,,,,,BB_51,5,,,,,,,,,,,,,,,,
2,64,BB_51,2,,,,,,,2022-04-02,,,,,,,,,,BB_51,6,,,,,,,,,,,,,,,,
2,64,BB_51,3,F,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-11,BB_51,7,F,,,,2022-03-17,2022-03-26,2022-04-02,,,,,,,,,2022-03-17
2,64,BB_51,4,,,,,,,,,,,,,,,,,BB_51,8,F,,,2022-03-11,2022-03-17,2022-03-26,,,,,,,,,,2022-03-26
2,64,BB_20,1,,,,,,,,,,,,,,,,,BB_20,5,,,,,,,,,,,,,,,,
2,64,BB_20,2,,,,,,,,,,,,,,,,,BB_20,6,,,,,,,,,,,,,,,,
2,64,BB_20,3,,,,,,,,,,,,,,,,,BB_20,7,,,,,,,,,,,,,,,,
2,64,BB_20,4,,,,,,,,,dead 4/23,,,,,,,,BB_20,8,,,,,,,,,,,,,,,,
2,65,BB_135,1,,,,,,,,,,,,,,,,,BB_135,5,,,,,,,,,,,,,,,,
2,65,BB_135,2,,,,,,,,,,,,,,,,,BB_135,6,,,,,,,,,,,,,,,,
2,65,BB_135,3,,,,,,,,,,,,,,,,,BB_135,7,,,,,,,,,,,,,,,,
2,65,BB_135,4,,,,,,,,,,,,,,,,,BB_135,8,,,,,,,,,,,,,,,,
2,65,BB_52,1,,,,,,,,,,,,,,,,,BB_52,5,,,,,,,,,,,,,,,,
2,65,BB_52,2,,,,,,,,,,,,,,,,,BB_52,6,,,,,,,2022-04-02,2022-04-08,,,,,,,,
2,65,BB_52,3,,,,,,,,,,,,,,,,,BB_52,7,,,,,,,,,,,,,,,,
2,65,BB_52,4,F,,,,,2022-03-26,2022-04-02,2022-04-08,dead 4/23,,,,,,,2022-03-26,BB_52,8,,,,2022-03-11,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,
2,65,BB_150,1,,,,,,,,,,,,,,,,,BB_150,5,,,,,,,,2022-04-08,,2022-04-29,,,,,,
2,65,BB_150,2,,,,,,2022-03-26,2022-04-02,2022-04-08,,2022-04-29,,,,,,,BB_150,6,,,,,2022-03-17,,,,,,,,,,,
2,65,BB_150,3,,,,,,,,,,,,,,,,,BB_150,7,,,,,,,,,,,,,,,,
2,65,BB_150,4,,,,,,,,,,,,,,,,,BB_150,8,F,,,,,,2022-04-02,,,,,,,,,2022-04-02
2,66,BB_84,1,,,,,,,,,,,,,,,,,BB_84,5,,,,,,,,,,,,,,,,
2,66,BB_84,2,,,,,,,,,,,,,,,,,BB_84,6,,,,,,,,,,,,,,,,
2,66,BB_84,3,,,,,,,,,,,,,,,,,BB_84,7,,,,,,,,,,,,,,,,
2,66,BB_84,4,,,,,,,,,,,,,,,,,BB_84,8,,,,,,,,,,,,,,,,
2,66,BB_43,1,,,,,,,,,,,,,,,,,BB_43,5,,,,,,,,,,,,,,,,
2,66,BB_43,2,,,,,,,,,,,,,,,,,BB_43,6,,,,,,,,,,,,,,,,
2,66,BB_43,3,,,,,,,,,,,,,,,,,BB_43,7,,,,,,,,,,,,,,,,
2,66,BB_43,4,,,,,,,,,dead 4/23,,,,,,,,BB_43,8,,,,,,,,,,,,,,,,
2,66,BB_37,1,,,,,,,,,,,,,,,,,BB_37,5,,,,,,,,,,,,,,,,
2,66,BB_37,2,,,,,,,,,,,,,,,,,BB_37,6,,,,,,,,,,,,,,,,
2,66,BB_37,3,,,,,,,,,,,,,,,,,BB_37,7,,,,,,,,,,,,,,,,
2,66,BB_37,4,,,,,,,,,,,,,,,,,BB_37,8,,,,,,,,,,,,,,,,
2,67,BB_164,1,,,,,,,,,,,,,,,,,BB_164,5,,,,,,,,,,,,,,,,
2,67,BB_164,2,F,,,,,,,2022-04-08,2022-04-23,2022-04-29,,,,,,2022-04-08,BB_164,6,,,,,,,,,,,,,,,,
2,67,BB_164,3,,,,,,,,,,,,,,,,,BB_164,7,,,,,,,,,,,,,,,,
2,67,BB_164,4,,,,,,,,,dead 4/23,,,,,,,,BB_164,8,,,,,,,,,,,,,,,,
2,67,BB_134,1,,,,,,,,,,,,,,,,,BB_134,5,,,,,,,,,,,,,,,,
2,67,BB_134,2,,,,,,,,,,,,,,,,,BB_134,6,,,,,,,,,,,,,,,,
2,67,BB_134,3,,,,,,,,,,,,,,,,,BB_134,7,,,,,,,,,,,,,,,,
2,67,BB_134,4,,,,,,,,,,,,,,,,,BB_134,8,,,,,,,,,,,,,,,,
2,67,BB_204,1,,,,,,,,,,,,,,,,,BB_204,5,,,,,,,,,,,,,,,,
2,67,BB_204,2,,,,,,,,,,,,,,,,,BB_204,6,,,,,,,,,,,,,,,,
2,67,BB_204,3,,,,,,,,,,,,,,,,,BB_204,7,,,,,,,,,,,,,,,,
2,67,BB_204,4,,,,,,,,,,,,,,,,,BB_204,8,,,,,,,,,,,,,,,,
2,68,BB_218,1,,,,,,,,,,,,,,,,,BB_218,5,,,,,,,,,,,,,,,,
2,68,BB_218,2,,,,,,,,,,,,,,,,,BB_218,6,,,,,,,,,,,,,,,,
2,68,BB_218,3,,,,,,,,,,,,,,,,,BB_218,7,F,,,,,,,,,,,,,,,
2,68,BB_218,4,,,,,,,,,,,,,,,,,BB_218,8,,,,,,,,,,,,,,,,
2,68,BB_121,1,,,,,,,,,,,,,,,,,BB_121,5,,,,,,,,,,,,,,,,
2,68,BB_121,2,,,,,,,,,,,,,,,,,BB_121,6,,,,,,,,,,,,,,,,
2,68,BB_121,3,,,,,,,,,,,,,,,,,BB_121,7,,,,,,,,,,,,,,,,
2,68,BB_121,4,,,,,,,,,,,,,,,,,BB_121,8,,,,,,,,,,,,,,,,
2,69,BB_81,1,F,,2022-03-03,,2022-03-17,2022-03-26,2022-04-02,2022-04-09,,,,,,,,2022-03-11,BB_81,5,F,,,,,,,,,,,,,,,
2,69,BB_81,2,,,,2022-03-11,,2022-03-26,,2022-04-09,,,,,,,,,BB_81,6,,,,,,,,,,,,,,,,
2,69,BB_81,3,,,2022-03-03,,2022-03-17,,,,,,,,,,,,BB_81,7,,,,,,,,,,,,,,,,
2,69,BB_81,4,,,,,,,,,,,,,,,,,BB_81,8,,,,,,,,,,,,,,,,
2,69,BB_163,1,,,,,,,,,,,,,,,,,BB_163,5,,,,,,,,,,,,,,,,
2,69,BB_163,2,,,,,,,,,,,,,,,,,BB_163,6,,,,,,,,,,,,,,,,
2,69,BB_163,3,,,,,,,,,,,,,,,,,BB_163,7,,,,,,,,,,,,,,,,
2,69,BB_163,4,,,,,,,,,,,,,,,,,BB_163,8,,,,,,,,,,,,,,,,
2,69,BB_199,1,,,,2022-03-11,,,,,,,,,,,,,BB_199,5,,,,,,,,,,,,,,,,
2,69,BB_199,2,,,,,,,,,,,,,,,,,BB_199,6,,,,,,,,,,,,,,,,
2,69,BB_199,3,,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_199,7,,,,,,,,,,2022-04-29,,,,,,
2,69,BB_199,4,,,,,,,,,,,,,,,2022-05-19,,BB_199,8,F,,,,,,,,2022-04-23,2022-04-29,,2022-05-12,,,,2022-04-23
W1,70,BB_20,1,,,,,,,,,,,,,,,,,BB_20,5,,,,,,,,,,,,,,,,
W1,70,BB_20,2,,,,,,,,,,,,,,,,,BB_20,6,,,,,,,,,,,,,,,,
W1,70,BB_20,3,,,,,,,,,,,,,,,,,BB_20,7,F,,,,,,,,,,2022-05-04,,,,,2022-05-04
W1,70,BB_20,4,F,,,,,,,,,,,,,,,,BB_20,8,,,,,,,,,,,,,,,,
W1,70,BB_61,1,,,,,,,,,,,,,,,,,BB_61,5,,,,,,,,,,,,,,,,
W1,70,BB_61,2,,,,,,,,,,,,,,,,,BB_61,6,F,,,,,,,2022-04-09,,,,2022-05-12,,,,2022-04-09
W1,70,BB_61,3,,,,,,,,,,,,,,,,,BB_61,7,,,,,,,,,,,,,,,,
W1,70,BB_61,4,,,,,,,,,,,,,,,,,BB_61,8,,,,,,,,,,,,,,,,
W1,70,BB_105,1,,,,,,,,,,,,,,,,,BB_105,5,,,,,,,,,,,,,,,,
W1,70,BB_105,2,,,,,,,,,,,,,,,,,BB_105,6,,,,,,,,,,,,,,,,
W1,70,BB_105,3,,,,,,,,,,,,,,,,,BB_105,7,,,,,,,,,,,,,,,,
W1,70,BB_105,4,F,,,,,,,,,,,,,,,,BB_105,8,,,,,,,,,,,,,,,,
2,71,BB_146,1,,,,,,,2022-04-02,2022-04-09,,,,,,,,,BB_146,5,,,,,,,,,,,,,,,,
2,71,BB_146,2,F,,,,,,,,,2022-04-29,,,,,,,BB_146,6,,,,,,,,,,,,,,,,
2,71,BB_146,3,,,,,,,,,,,,,,,,,BB_146,7,,,,,,,,,,,,,,,,
2,71,BB_146,4,,,,,,,,,,,,,,,,,BB_146,8,,,,,,,,,,,,,,,,
2,71,BB_210,1,F,,,,,2022-03-26,2022-04-02,2022-04-09,,,,,,,,,BB_210,5,,,,,,,,,,,,,,,,
2,71,BB_210,2,,,,,,,,,,,,,,,,,BB_210,6,,,,,,,,,,,,,,,,
2,71,BB_210,3,,,,,,,,,,,,,,,,,BB_210,7,,,,,,,,,,,,,,,,
2,71,BB_210,4,,,,,,,,,,,,,,,,,BB_210,8,,,,,,,,,,,,,,,,
2,71,BB_8,1,,,,,,,,,,,,,,,,,BB_8,5,,,,,,,,,,,,,,,,
2,71,BB_8,2,,,,,,,,,,,,,,,,,BB_8,6,,,,,,,,,,,,,,,,
2,71,BB_8,3,,,,,,,,,,,,,,,,,BB_8,7,,,,,,,,,,,,,,,,
2,71,BB_8,4,,,,,,,,,dead 4/23,,,,,,,,BB_8,8,F,,,,,,,,2022-04-23,2022-04-29,,,,,,2022-04-23
2,72,BB_119,1,,,,,,,,,,,,,,,,,BB_119,5,,,,,,,,,,,,,,,,
2,72,BB_119,2,,,,,,,,,,,,,,,,,BB_119,6,F,,,,,2022-03-26,2022-04-02,,,,,,,,,
2,72,BB_119,3,,,,,,,,,,,,,,,,,BB_119,7,,,,,,,,,,,,,,,,
2,72,BB_119,4,,,,,,,,,,,,,,,,,BB_119,8,,,,,,,,,,,,,,,,
2,72,BB_68,1,F,,,,,2022-03-26,,,,,,,,,,2022-03-26,BB_68,5,,,,,,2022-03-26,,,,,,,,,,
2,72,BB_68,2,,,,2022-03-11,2022-03-17,,2022-04-02,,,,,,,,,2022-03-11,BB_68,6,,,,,,,,,,,,,,,,
2,72,BB_68,3,,,,,,,,,,,,,,,,,BB_68,7,,,,,,,2022-04-02,,,,,,,,2022-04-09,
2,72,BB_68,4,,,2022-03-03,,2022-03-17,,,,,,,,,,,2022-03-17,BB_68,8,,,,,,,,,,,,,,,,
2,72,BB_195,1,,,,,,,,,,,,,,,,,BB_195,5,,,,,2022-03-17,,,,,,,,,,,
2,72,BB_195,2,,,,,,,,,,,,,,,,,BB_195,6,,,,,,,,,,,,,,,,
2,72,BB_195,3,,,,,,,,,,,,,,,,,BB_195,7,F,,,2022-03-11,2022-03-17,2022-03-26,2022-04-02,2022-04-09,,,,,,,,2022-03-11
2,72,BB_195,4,,,,,,,,,,,,,,,,,BB_195,8,,,,,,,,,,,,,,,,
2,73,BB_45,1,,,,,,,,,,,,,,,,,BB_45,5,,,,,,,,,,,,,,,,
2,73,BB_45,2,F,,,2022-03-11,,,,,,,,,,,,,BB_45,6,,,,,,,,,,,,,,,,
2,73,BB_45,3,,,,,2022-03-17,,,,,,,,,,,,BB_45,7,,,,,,,,,,,,,,,,
2,73,BB_45,4,,,,2022-03-11,,,2022-04-02,,,,,,,,,,BB_45,8,,,,,,,,,,,,,,,,
2,73,BB_24,1,,,,,,,,,,,,,,,,,BB_24,5,,,,,,,,,,,,,,,,
2,73,BB_24,2,F,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_24,6,,,,,,,,,,,,,,,,
2,73,BB_24,3,,,,,,,,,,,,,,,,,BB_24,7,,,,,,,,,,,,,,,,
2,73,BB_24,4,,,,,,,,,,,,,,,,,BB_24,8,,,,,,,2022-04-02,2022-04-09,,,,,,,,
2,73,BB_216,1,,,,,,,,,,,,,,,,,BB_216,5,,,,,,,,,,,,,,,,
