Sequence,Transect,Segment,position,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,Notes
254,6,29,L,G2,HR_161,3,,,,,,,,,,,
254,6,29,L,G2,HR_161,4,,,,,,,,,,,
254,6,29,L,G2,HR_161,5,,,,,,,,,,,
254,6,29,R,G2,HR_040,1,,,,,,,,,,,
254,6,29,R,G2,HR_040,2,,,,,,,,,,,
254,6,29,R,G2,HR_040,3,,,,,,,,,,,
254,6,29,R,G2,HR_040,4,,,,,,,,,,,
254,6,29,R,G2,HR_040,5,,,,,,,,,,,
255,6,30,L,G2,HR_170,1,,,,,,,,,,,
255,6,30,L,G2,HR_170,2,,,,,,,,,,,
255,6,30,L,G2,HR_170,3,,,,,,,,,,,
255,6,30,L,G2,HR_170,4,,,,,,,,,,,
255,6,30,L,G2,HR_170,5,,,,,,,,,,,
255,6,30,R,G1,HR_116,1,,,,,,,,,,,
255,6,30,R,G1,HR_116,2,,,,,,,,,,,
255,6,30,R,G1,HR_116,3,,,,,,,,,,,
255,6,30,R,G1,HR_116,4,,,,,,,,,,,
255,6,30,R,G1,HR_116,5,,,,,,,,,,,
256,6,31,L,G1,HR_058,1,,,,,,,,,,,
256,6,31,L,G1,HR_058,2,,,,,,,,,,,
256,6,31,L,G1,HR_058,3,,,,,,,,,,,
256,6,31,L,G1,HR_058,4,,,,,,,,,,,
256,6,31,L,G1,HR_058,5,,,,,,,,,,,
256,6,31,R,G2,HR_183,1,,,,,,,,,,,
256,6,31,R,G2,HR_183,2,,,,,,,,,,,
256,6,31,R,G2,HR_183,3,,,,,,,,,,,
256,6,31,R,G2,HR_183,4,,,,,,,,,,,
256,6,31,R,G2,HR_183,5,,,,,,,,,,,
257,6,32,L,G1,HR_174,1,,,,,,,,,,,
257,6,32,L,G1,HR_174,2,,,,,,,,,,,
257,6,32,L,G1,HR_174,3,,,,,,,,,,,
257,6,32,L,G1,HR_174,4,,,,,,,,,,,
257,6,32,L,G1,HR_174,5,,,,,,,,,,,
257,6,32,R,G2,HR_057,1,,,,,,,,,,,
257,6,32,R,G2,HR_057,2,,,,,,,,,,,
257,6,32,R,G2,HR_057,3,,,,,,,,,,,
257,6,32,R,G2,HR_057,4,,,,,,,,,,,
257,6,32,R,G2,HR_057,5,,,,,,,,,,,
258,6,33,L,G2,HR_087,1,,,,,,,,,,,
258,6,33,L,G2,HR_087,2,,,,,,,,,,,
258,6,33,L,G2,HR_087,3,,,,,,,,,,,
258,6,33,L,G2,HR_087,4,,,,,,,,,,,
258,6,33,L,G2,HR_087,5,,,,,,,,,,,
258,6,33,R,G2,HR_196,1,,,,,,,,,,,
258,6,33,R,G2,HR_196,2,,,,,,,,,,,
258,6,33,R,G2,HR_196,3,,,,,,,,,,,
258,6,33,R,G2,HR_196,4,,,,,,,,,,,
258,6,33,R,G2,HR_196,5,,,,,,,,,,,
259,6,34,L,G1,HR_004,1,,,,,,,,,,,
259,6,34,L,G1,HR_004,2,,,,,,,,,,,
259,6,34,L,G1,HR_004,3,,,,,,,,,,,
259,6,34,L,G1,HR_004,4,,,,,,,,,,,
259,6,34,L,G1,HR_004,5,,,,,,,,,,,
259,6,34,R,G2,HR_072,1,,,,,,,,,,,
259,6,34,R,G2,HR_072,2,,,,,,,,,,,
259,6,34,R,G2,HR_072,3,,,,,,,,,,,
259,6,34,R,G2,HR_072,4,,,,,,,,,,,
259,6,34,R,G2,HR_072,5,,,,,,,,,,,
260,6,35,L,G1,HR_025,1,,,,,,,,,,,
260,6,35,L,G1,HR_025,2,,,,,,,,,,,
260,6,35,L,G1,HR_025,3,,,,,,,,,,,
260,6,35,L,G1,HR_025,4,,,,,,,,,,,
260,6,35,L,G1,HR_025,5,,,,,,,,,,,
260,6,35,R,G1,HR_036,1,,,,,,,,,,,
260,6,35,R,G1,HR_036,2,,,,,,,,,,,
260,6,35,R,G1,HR_036,3,,,,,,,,,,,
260,6,35,R,G1,HR_036,4,,,,,,,,,,,
260,6,35,R,G1,HR_036,5,,,,,,,,,,,
261,6,36,L,G2,HR_016,1,,,,,,,,,,,
261,6,36,L,G2,HR_016,2,,,,,,,,,,,
261,6,36,L,G2,HR_016,3,,,,,,,,,,,
261,6,36,L,G2,HR_016,4,,,,,,,,,,,
261,6,36,L,G2,HR_016,5,,,,,,,,,,,
261,6,36,R,G1,HR_176,1,,,,,,,,,,,
261,6,36,R,G1,HR_176,2,,,,,,,,,,,
261,6,36,R,G1,HR_176,3,,,,,,,,,,,
261,6,36,R,G1,HR_176,4,,,,,,,,,,,
261,6,36,R,G1,HR_176,5,,,,,,,,,,,
262,6,37,L,G1,HR_148,1,,,,,,,,,,,
262,6,37,L,G1,HR_148,2,,,,,,,,,,,
262,6,37,L,G1,HR_148,3,,,,,,,,,,,
262,6,37,L,G1,HR_148,4,,,,,,,,,,,
262,6,37,L,G1,HR_148,5,,,,,,,,,,,
262,6,37,R,G2,HR_192,1,,,,,,,,,,,
262,6,37,R,G2,HR_192,2,,,,,,,,,,,
262,6,37,R,G2,HR_192,3,,,,,,,,,,,
262,6,37,R,G2,HR_192,4,,,,,,,,,,,
262,6,37,R,G2,HR_192,5,,,,,,,,,,,
263,6,38,L,G1,HR_104,1,,,,,,,,,,,
263,6,38,L,G1,HR_104,2,,,,,,,,,,,
263,6,38,L,G1,HR_104,3,,,,,,,,,,,
263,6,38,L,G1,HR_104,4,,,,,,,,,,,
263,6,38,L,G1,HR_104,5,,,,,,,,,,,
263,6,38,R,G1,HR_034,1,,,,,,,,,,,
263,6,38,R,G1,HR_034,2,,,,,,,,,,,
263,6,38,R,G1,HR_034,3,,,,,,,,,,,
263,6,38,R,G1,HR_034,4,,,,,,,,,,,
263,6,38,R,G1,HR_034,5,,,,,,,,,,,
264,6,39,L,G2,HR_065,1,,,,,,,,,,,
264,6,39,L,G2,HR_065,2,,,,,,,,,,,
264,6,39,L,G2,HR_065,3,,,,,,,,,,,
264,6,39,L,G2,HR_065,4,,,,,,,,,,,
264,6,39,L,G2,HR_065,5,,,,,,,,,,,
264,6,39,R,G1,HR_180,1,,,,,,,,,,,
264,6,39,R,G1,HR_180,2,,,,,,,,,,,
264,6,39,R,G1,HR_180,3,,,,,,,,,,,
264,6,39,R,G1,HR_180,4,,,,,,,,,,,
264,6,39,R,G1,HR_180,5,,,,,,,,,,,
265,6,40,L,G1,HR_137,1,,,,,,,,,,,
265,6,40,L,G1,HR_137,2,,,,,,,,,,,
265,6,40,L,G1,HR_137,3,,,,,,,,,,,
265,6,40,L,G1,HR_137,4,,,,,,,,,,,
265,6,40,L,G1,HR_137,5,,,,,,,,,,,
265,6,40,R,G1,HR_197,1,,,,,,,,,,,
265,6,40,R,G1,HR_197,2,,,,,,,,,,,
265,6,40,R,G1,HR_197,3,,,,,,,,,,,
265,6,40,R,G1,HR_197,4,,,,,,,,,,,
265,6,40,R,G1,HR_197,5,,,,,,,,,,,
266,6,41,L,G2,HR_064,1,,,,,,,,,,,
266,6,41,L,G2,HR_064,2,,,,,,,,,,,
266,6,41,L,G2,HR_064,3,,,,,,,,,,,
266,6,41,L,G2,HR_064,4,,,,,,,,,,,
266,6,41,L,G2,HR_064,5,,,,,,,,,,,
266,6,41,R,G2,HR_133,1,,,,,,,,,,,
266,6,41,R,G2,HR_133,2,,,,,,,,,,,
266,6,41,R,G2,HR_133,3,,,,,,,,,,,
266,6,41,R,G2,HR_133,4,,,,,,,,,,,
266,6,41,R,G2,HR_133,5,,,,,,,,,,,
267,6,42,L,G2,HR_101,1,,,,,,,,,,,
267,6,42,L,G2,HR_101,2,,,,,,,,,,,
267,6,42,L,G2,HR_101,3,,,,,,,,,,,
267,6,42,L,G2,HR_101,4,,,,,,,,,,,
267,6,42,L,G2,HR_101,5,,,,,,,,,,,
267,6,42,R,G2,HR_133,1,,,,,,,,,,,
267,6,42,R,G2,HR_133,2,,,,,,,,,,,
267,6,42,R,G2,HR_133,3,,,,,,,,,,,
267,6,42,R,G2,HR_133,4,,,,,,,,,,,
267,6,42,R,G2,HR_133,5,,,,,,,,,,,
268,6,43,L,G2,HR_021,1,,,,,,,,,,,
268,6,43,L,G2,HR_021,2,,,,,,,,,,,
268,6,43,L,G2,HR_021,3,,,,,,,,,,,
268,6,43,L,G2,HR_021,4,,,,,,,,,,,
268,6,43,L,G2,HR_021,5,,,,,,,,,,,
268,6,43,R,G1,HR_039,1,,,,,,,,,,,
268,6,43,R,G1,HR_039,2,,,,,,,,,,,
268,6,43,R,G1,HR_039,3,,,,,,,,,,,
268,6,43,R,G1,HR_039,4,,,,,,,,,,,
268,6,43,R,G1,HR_039,5,,,,,,,,,,,
269,6,44,L,G1,HR_057,1,,,,,,,,,,,
269,6,44,L,G1,HR_057,2,,,,,,,,,,,
269,6,44,L,G1,HR_057,3,,,,,,,,,,,
269,6,44,L,G1,HR_057,4,,,,,,,,,,,
269,6,44,L,G1,HR_057,5,,,,,,,,,,,
269,6,44,R,G2,HR_088,1,,,,,,,,,,,
269,6,44,R,G2,HR_088,2,,,,,,,,,,,
269,6,44,R,G2,HR_088,3,,,,,,,,,,,
269,6,44,R,G2,HR_088,4,,,,,,,,,,,
269,6,44,R,G2,HR_088,5,,,,,,,,,,,
270,6,45,L,G2,HR_139,1,,,,,,,,,,,
270,6,45,L,G2,HR_139,2,,,,,,,,,,,
270,6,45,L,G2,HR_139,3,,,,,,,,,,,
270,6,45,L,G2,HR_139,4,,,,,,,,,,,
270,6,45,L,G2,HR_139,5,,,,,,,,,,,
270,6,45,R,G1,HR_113,1,,,,,,,,,,,
270,6,45,R,G1,HR_113,2,,,,,,,,,,,
270,6,45,R,G1,HR_113,3,,,,,,,,,,,
270,6,45,R,G1,HR_113,4,,,,,,,,,,,
270,6,45,R,G1,HR_113,5,,,,,,,,,,,
274,7,1,L,G2,HR_067,1,,,,,,,,,,,
274,7,1,L,G2,HR_067,2,,,,,,,,,,,
274,7,1,L,G2,HR_067,3,,,,,,,,,,,
274,7,1,L,G2,HR_067,4,,,,,,,,,,,
274,7,1,L,G2,HR_067,5,,,,,,,,,,,
274,7,1,R,G1,HR_149,1,,,,,,,,,,,
274,7,1,R,G1,HR_149,2,,,,,,,,,,,
274,7,1,R,G1,HR_149,3,,,,,,,,,,,
274,7,1,R,G1,HR_149,4,,,,,,,,,,,
274,7,1,R,G1,HR_149,5,,,,,,,,,,,
275,7,2,L,G1,HR_009,1,,,,,,,,,,,
275,7,2,L,G1,HR_009,2,,,,,,,,,,,
275,7,2,L,G1,HR_009,3,,,,,,,,,,,
275,7,2,L,G1,HR_009,4,,,,,,,,,,,
275,7,2,L,G1,HR_009,5,,,,,,,,,,,
275,7,2,R,G1,HR_026,1,,,,,,,,,,,
275,7,2,R,G1,HR_026,2,,,,,,,,,,,
275,7,2,R,G1,HR_026,3,,,,,,,,,,,
275,7,2,R,G1,HR_026,4,,,,,,,,,,,
275,7,2,R,G1,HR_026,5,,,,,,,,,,,
271,7,4,L,G2,HR_066,1,,,,,,,,,,,
271,7,4,L,G2,HR_066,2,,,,,,,,,,,
271,7,4,L,G2,HR_066,3,,,,,,,,,,,
271,7,4,L,G2,HR_066,4,,,,,,,,,,,
271,7,4,L,G2,HR_066,5,,,,,,,,,,,
271,7,4,R,G1,HR_054,1,,,,,,,,,,,
271,7,4,R,G1,HR_054,2,,,,,,,,,,,
271,7,4,R,G1,HR_054,3,,,,,,,,,,,
271,7,4,R,G1,HR_054,4,,,,,,,,,,,
271,7,4,R,G1,HR_054,5,,,,,,,,,,,
272,7,5,L,G2,HR_056,1,,,,,,,,,,,
272,7,5,L,G2,HR_056,2,,,,,,,,,,,
272,7,5,L,G2,HR_056,3,,,,,,,,,,,
272,7,5,L,G2,HR_056,4,,,,,,,,,,,
272,7,5,L,G2,HR_056,5,,,,,,,,,,,
272,7,5,R,G1,HR_025,1,,,,,,,,,,,
272,7,5,R,G1,HR_025,2,,,,,,,,,,,
272,7,5,R,G1,HR_025,3,,,,,,,,,,,
272,7,5,R,G1,HR_025,4,,,,,,,,,,,
272,7,5,R,G1,HR_025,5,,,,,,,,,,,
273,7,6,L,G1,HR_020,1,,,,,,,,,,,
273,7,6,L,G1,HR_020,2,,,,,,,,,,,
273,7,6,L,G1,HR_020,3,,,,,,,,,,,
273,7,6,L,G1,HR_020,4,,,,,,,,,,,
273,7,6,L,G1,HR_020,5,,,,,,,,,,,
273,7,6,R,G2,HR_166,1,,,,,,,,,,,
273,7,6,R,G2,HR_166,2,,,,,,,,,,,
273,7,6,R,G2,HR_166,3,,,,,,,,,,,
273,7,6,R,G2,HR_166,4,,,,,,,,,,,
273,7,6,R,G2,HR_166,5,,,,,,,,,,,
294,7,6,L,G2,HR_095,1,,,,,,,,,,,
294,7,6,L,G2,HR_095,2,,,,,,,,,,,
294,7,6,L,G2,HR_095,3,,,,,,,,,,,
294,7,6,L,G2,HR_095,4,,,,,,,,,,,
294,7,6,L,G2,HR_095,5,,,,,,,,,,,
294,7,6,R,G2,HR_083,1,,,,,,,,,,,
294,7,6,R,G2,HR_083,2,,,,,,,,,,,
294,7,6,R,G2,HR_083,3,,,,,,,,,,,
294,7,6,R,G2,HR_083,4,,,,,,,,,,,
294,7,6,R,G2,HR_083,5,,,,,,,,,,,
276,7,7,L,G2,HR_139,1,,,,,,,,,,,
276,7,7,L,G2,HR_139,2,,,,,,,,,,,
276,7,7,L,G2,HR_139,3,,,,,,,,,,,
276,7,7,L,G2,HR_139,4,,,,,,,,,,,
276,7,7,L,G2,HR_139,5,,,,,,,,,,,
276,7,7,R,G1,HR_133,1,,,,,,,,,,,
276,7,7,R,G1,HR_133,2,,,,,,,,,,,
276,7,7,R,G1,HR_133,3,,,,,,,,,,,
276,7,7,R,G1,HR_133,4,,,,,,,,,,,
276,7,7,R,G1,HR_133,5,,,,,,,,,,,
277,7,8,L,G2,HR_014,1,,,,,,,,,,,
277,7,8,L,G2,HR_014,2,,,,,,,,,,,
277,7,8,L,G2,HR_014,3,,,,,,,,,,,
277,7,8,L,G2,HR_014,4,,,,,,,,,,,
277,7,8,L,G2,HR_014,5,,,,,,,,,,,
277,7,8,R,G1,HR_092,1,,,,,,,,,,,
277,7,8,R,G1,HR_092,2,,,,,,,,,,,
277,7,8,R,G1,HR_092,3,,,,,,,,,,,
277,7,8,R,G1,HR_092,4,,,,,,,,,,,
277,7,8,R,G1,HR_092,5,,,,,,,,,,,
278,7,9,L,G1,HR_095,1,,,,,,,,,,,
278,7,9,L,G1,HR_095,2,,,,,,,,,,,
278,7,9,L,G1,HR_095,3,,,,,,,,,,,
278,7,9,L,G1,HR_095,4,,,,,,,,,,,
278,7,9,L,G1,HR_095,5,,,,,,,,,,,
278,7,9,R,G1,HR_011,1,,,,,,,,,,,
278,7,9,R,G1,HR_011,2,,,,,,,,,,,
278,7,9,R,G1,HR_011,3,,,,,,,,,,,
278,7,9,R,G1,HR_011,4,,,,,,,,,,,
278,7,9,R,G1,HR_011,5,,,,,,,,,,,
279,7,10,L,G2,HR_195,1,,,,,,,,,,,
279,7,10,L,G2,HR_195,2,,,,,,,,,,,
279,7,10,L,G2,HR_195,3,,,,,,,,,,,
279,7,10,L,G2,HR_195,4,,,,,,,,,,,
279,7,10,L,G2,HR_195,5,,,,,,,,,,,
279,7,10,R,G1,HR_080,1,,,,,,,,,,,
279,7,10,R,G1,HR_080,2,,,,,,,,,,,
279,7,10,R,G1,HR_080,3,,,,,,,,,,,
279,7,10,R,G1,HR_080,4,,,,,,,,,,,
279,7,10,R,G1,HR_080,5,,,,,,,,,,,
280,7,11,L,G2,HR_073,1,,,,,,,,,,,
280,7,11,L,G2,HR_073,2,,,,,,,,,,,
280,7,11,L,G2,HR_073,3,,,,,,,,,,,
280,7,11,L,G2,HR_073,4,,,,,,,,,,,
280,7,11,L,G2,HR_073,5,,,,,,,,,,,
280,7,11,R,G2,HR_072,1,,,,,,,,,,,
280,7,11,R,G2,HR_072,2,,,,,,,,,,,
280,7,11,R,G2,HR_072,3,,,,,,,,,,,
280,7,11,R,G2,HR_072,4,,,,,,,,,,,
280,7,11,R,G2,HR_072,5,,,,,,,,,,,
281,7,12,L,G2,HR_135,1,,,,,,,,,,,
281,7,12,L,G2,HR_135,2,,,,,,,,,,,
281,7,12,L,G2,HR_135,3,,,,,,,,,,,
281,7,12,L,G2,HR_135,4,,,,,,,,,,,
281,7,12,L,G2,HR_135,5,,,,,,,,,,,
281,7,12,R,G1,HR_177,1,,,,,,,,,,,
281,7,12,R,G1,HR_177,2,,,,,,,,,,,
281,7,12,R,G1,HR_177,3,,,,,,,,,,,
281,7,12,R,G1,HR_177,4,,,,,,,,,,,
281,7,12,R,G1,HR_177,5,,,,,,,,,,,
282,7,13,L,G1,HR_178,1,,,,,,,,,,,
282,7,13,L,G1,HR_178,2,,,,,,,,,,,
282,7,13,L,G1,HR_178,3,,,,,,,,,,,
282,7,13,L,G1,HR_178,4,,,,,,,,,,,
282,7,13,L,G1,HR_178,5,,,,,,,,,,,
282,7,13,R,G1,HR_007,1,,,,,,,,,,,
282,7,13,R,G1,HR_007,2,,,,,,,,,,,
282,7,13,R,G1,HR_007,3,,,,,,,,,,,
282,7,13,R,G1,HR_007,4,,,,,,,,,,,
282,7,13,R,G1,HR_007,5,,,,,,,,,,,
283,7,14,L,G1,HR_134,1,,,,,,,,,,,
283,7,14,L,G1,HR_134,2,,,,,,,,,,,
283,7,14,L,G1,HR_134,3,,,,,,,,,,,
283,7,14,L,G1,HR_134,4,,,,,,,,,,,
283,7,14,L,G1,HR_134,5,,,,,,,,,,,
283,7,14,R,G1,HR_110,1,,,,,,,,,,,
283,7,14,R,G1,HR_110,2,,,,,,,,,,,
283,7,14,R,G1,HR_110,3,,,,,,,,,,,
283,7,14,R,G1,HR_110,4,,,,,,,,,,,
283,7,14,R,G1,HR_110,5,,,,,,,,,,,
284,7,15,L,G2,HR_047,1,,,,,,,,,,,
284,7,15,L,G2,HR_047,2,,,,,,,,,,,
284,7,15,L,G2,HR_047,3,,,,,,,,,,,
284,7,15,L,G2,HR_047,4,,,,,,,,,,,
284,7,15,L,G2,HR_047,5,,,,,,,,,,,
284,7,15,R,G1,HR_136,1,,,,,,,,,,,
284,7,15,R,G1,HR_136,2,,,,,,,,,,,
284,7,15,R,G1,HR_136,3,,,,,,,,,,,
284,7,15,R,G1,HR_136,4,,,,,,,,,,,
284,7,15,R,G1,HR_136,5,,,,,,,,,,,
285,7,16,L,G1,HR_066,1,,,,,,,,,,,
285,7,16,L,G1,HR_066,2,,,,,,,,,,,
285,7,16,L,G1,HR_066,3,,,,,,,,,,,
285,7,16,L,G1,HR_066,4,,,,,,,,,,,
285,7,16,L,G1,HR_066,5,,,,,,,,,,,
285,7,16,R,G1,HR_014,1,,,,,,,,,,,
285,7,16,R,G1,HR_014,2,,,,,,,,,,,
285,7,16,R,G1,HR_014,3,,,,,,,,,,,
285,7,16,R,G1,HR_014,4,,,,,,,,,,,
285,7,16,R,G1,HR_014,5,,,,,,,,,,,
286,7,17,L,G1,HR_170,1,,,,,,,,,,,
286,7,17,L,G1,HR_170,2,,,,,,,,,,,
286,7,17,L,G1,HR_170,3,,,,,,,,,,,
286,7,17,L,G1,HR_170,4,,,,,,,,,,,
286,7,17,L,G1,HR_170,5,,,,,,,,,,,
286,7,17,R,G1,HR_180,1,,,,,,,,,,,
286,7,17,R,G1,HR_180,2,,,,,,,,,,,
286,7,17,R,G1,HR_180,3,,,,,,,,,,,
286,7,17,R,G1,HR_180,4,,,,,,,,,,,
286,7,17,R,G1,HR_180,5,,,,,,,,,,,
287,7,18,L,G2,HR_035,1,,,,,,,,,,,
287,7,18,L,G2,HR_035,2,,,,,,,,,,,
287,7,18,L,G2,HR_035,3,,,,,,,,,,,
287,7,18,L,G2,HR_035,4,,,,,,,,,,,
287,7,18,L,G2,HR_035,5,,,,,,,,,,,
287,7,18,R,G2,HR_058,1,,,,,,,,,,,
287,7,18,R,G2,HR_058,2,,,,,,,,,,,
287,7,18,R,G2,HR_058,3,,,,,,,,,,,
287,7,18,R,G2,HR_058,4,,,,,,,,,,,
287,7,18,R,G2,HR_058,5,,,,,,,,,,,
288,7,19,L,G1,HR_039,1,,,,,,,,,,,
288,7,19,L,G1,HR_039,2,,,,,,,,,,,
288,7,19,L,G1,HR_039,3,,,,,,,,,,,
288,7,19,L,G1,HR_039,4,,,,,,,,,,,
288,7,19,L,G1,HR_039,5,,,,,,,,,,,
288,7,19,R,G2,HR_050,1,,,,,,,,,,,
288,7,19,R,G2,HR_050,2,,,,,,,,,,,
288,7,19,R,G2,HR_050,3,,,,,,,,,,,
288,7,19,R,G2,HR_050,4,,,,,,,,,,,
288,7,19,R,G2,HR_050,5,,,,,,,,,,,
289,7,20,L,G2,HR_150,1,,,,,,,,,,,
289,7,20,L,G2,HR_150,2,,,,,,,,,,,
289,7,20,L,G2,HR_150,3,,,,,,,,,,,
289,7,20,L,G2,HR_150,4,,,,,,,,,,,
289,7,20,L,G2,HR_150,5,,,,,,,,,,,
289,7,20,R,G1,HR_164,1,,,,,,,,,,,
289,7,20,R,G1,HR_164,2,,,,,,,,,,,
289,7,20,R,G1,HR_164,3,,,,,,,,,,,
289,7,20,R,G1,HR_164,4,,,,,,,,,,,
289,7,20,R,G1,HR_164,5,,,,,,,,,,,
290,7,21,L,G1,HR_004,1,,,,,,,,,,,
290,7,21,L,G1,HR_004,2,,,,,,,,,,,
290,7,21,L,G1,HR_004,3,,,,,,,,,,,
290,7,21,L,G1,HR_004,4,,,,,,,,,,,
290,7,21,L,G1,HR_004,5,,,,,,,,,,,
290,7,21,R,G1,HR_127,1,,,,,,,,,,,
290,7,21,R,G1,HR_127,2,,,,,,,,,,,
290,7,21,R,G1,HR_127,3,,,,,,,,,,,
290,7,21,R,G1,HR_127,4,,,,,,,,,,,
290,7,21,R,G1,HR_127,5,,,,,,,,,,,
291,7,22,L,G1,HR_184,1,,,,,,,,,,,
291,7,22,L,G1,HR_184,2,,,,,,,,,,,
291,7,22,L,G1,HR_184,3,,,,,,,,,,,
291,7,22,L,G1,HR_184,4,,,,,,,,,,,
291,7,22,L,G1,HR_184,5,,,,,,,,,,,
291,7,22,R,G1,HR_148,1,,,,,,,,,,,
291,7,22,R,G1,HR_148,2,,,,,,,,,,,
291,7,22,R,G1,HR_148,3,,,,,,,,,,,
291,7,22,R,G1,HR_148,4,,,,,,,,,,,
291,7,22,R,G1,HR_148,5,,,,,,,,,,,
292,7,23,L,G1,HR_033,1,,,,,,,,,,,
292,7,23,L,G1,HR_033,2,,,,,,,,,,,
292,7,23,L,G1,HR_033,3,,,,,,,,,,,
292,7,23,L,G1,HR_033,4,,,,,,,,,,,
292,7,23,L,G1,HR_033,5,,,,,,,,,,,
292,7,23,R,G1,HR_156,1,,,,,,,,,,,
292,7,23,R,G1,HR_156,2,,,,,,,,,,,
292,7,23,R,G1,HR_156,3,,,,,,,,,,,
292,7,23,R,G1,HR_156,4,,,,,,,,,,,
292,7,23,R,G1,HR_156,5,,,,,,,,,,,
293,7,24,L,G1,HR_129,1,,,,,,,,,,,
293,7,24,L,G1,HR_129,2,,,,,,,,,,,
293,7,24,L,G1,HR_129,3,,,,,,,,,,,
293,7,24,L,G1,HR_129,4,,,,,,,,,,,
293,7,24,L,G1,HR_129,5,,,,,,,,,,,
293,7,24,R,G2,HR_087,1,,,,,,,,,,,
293,7,24,R,G2,HR_087,2,,,,,,,,,,,
293,7,24,R,G2,HR_087,3,,,,,,,,,,,
293,7,24,R,G2,HR_087,4,,,,,,,,,,,
293,7,24,R,G2,HR_087,5,,,,,,,,,,,
295,7,25,L,G2,HR_006,1,,,,,,,,,,,
295,7,25,L,G2,HR_006,2,,,,,,,,,,,
295,7,25,L,G2,HR_006,3,,,,,,,,,,,
295,7,25,L,G2,HR_006,4,,,,,,,,,,,
295,7,25,L,G2,HR_006,5,,,,,,,,,,,
295,7,25,R,G2,HR_110,1,,,,,,,,,,,
295,7,25,R,G2,HR_110,2,,,,,,,,,,,
295,7,25,R,G2,HR_110,3,,,,,,,,,,,
295,7,25,R,G2,HR_110,4,,,,,,,,,,,
295,7,25,R,G2,HR_110,5,,,,,,,,,,,
296,7,26,L,G1,HR_087,1,,,,,,,,,,,
296,7,26,L,G1,HR_087,2,,,,,,,,,,,
296,7,26,L,G1,HR_087,3,,,,,,,,,,,
296,7,26,L,G1,HR_087,4,,,,,,,,,,,
296,7,26,L,G1,HR_087,5,,,,,,,,,,,
296,7,26,R,G1,HR_173,1,,,,,,,,,,,
296,7,26,R,G1,HR_173,2,,,,,,,,,,,
296,7,26,R,G1,HR_173,3,,,,,,,,,,,
296,7,26,R,G1,HR_173,4,,,,,,,,,,,
296,7,26,R,G1,HR_173,5,,,,,,,,,,,
297,7,27,L,G2,HR_131,1,,,,,,,,,,,
297,7,27,L,G2,HR_131,2,,,,,,,,,,,
297,7,27,L,G2,HR_131,3,,,,,,,,,,,
297,7,27,L,G2,HR_131,4,,,,,,,,,,,
297,7,27,L,G2,HR_131,5,,,,,,,,,,,
297,7,27,R,G1,HR_083,1,,,,,,,,,,,
297,7,27,R,G1,HR_083,2,,,,,,,,,,,
297,7,27,R,G1,HR_083,3,,,,,,,,,,,
297,7,27,R,G1,HR_083,4,,,,,,,,,,,
297,7,27,R,G1,HR_083,5,,,,,,,,,,,
298,7,28,L,G2,HR_011,1,,,,,,,,,,,
298,7,28,L,G2,HR_011,2,,,,,,,,,,,
298,7,28,L,G2,HR_011,3,,,,,,,,,,,
298,7,28,L,G2,HR_011,4,,,,,,,,,,,
298,7,28,L,G2,HR_011,5,,,,,,,,,,,
298,7,28,R,G2,HR_023,1,,,,,,,,,,,
298,7,28,R,G2,HR_023,2,,,,,,,,,,,
298,7,28,R,G2,HR_023,3,,,,,,,,,,,
298,7,28,R,G2,HR_023,4,,,,,,,,,,,
298,7,28,R,G2,HR_023,5,,,,,,,,,,,
299,7,29,L,G2,HR_113,1,,,,,,,,,,,
299,7,29,L,G2,HR_113,2,,,,,,,,,,,
299,7,29,L,G2,HR_113,3,,,,,,,,,,,
299,7,29,L,G2,HR_113,4,,,,,,,,,,,
299,7,29,L,G2,HR_113,5,,,,,,,,,,,
299,7,29,R,G1,HR_176,1,,,,,,,,,,,
299,7,29,R,G1,HR_176,2,,,,,,,,,,,
299,7,29,R,G1,HR_176,3,,,,,,,,,,,
299,7,29,R,G1,HR_176,4,,,,,,,,,,,
299,7,29,R,G1,HR_176,5,,,,,,,,,,,
300,7,30,L,G2,HR_161,1,,,,,,,,,,,
300,7,30,L,G2,HR_161,2,,,,,,,,,,,
300,7,30,L,G2,HR_161,3,,,,,,,,,,,
300,7,30,L,G2,HR_161,4,,,,,,,,,,,
300,7,30,L,G2,HR_161,5,,,,,,,,,,,
300,7,30,R,G2,HR_148,1,,,,,,,,,,,
300,7,30,R,G2,HR_148,2,,,,,,,,,,,
300,7,30,R,G2,HR_148,3,,,,,,,,,,,
300,7,30,R,G2,HR_148,4,,,,,,,,,,,
300,7,30,R,G2,HR_148,5,,,,,,,,,,,
301,7,31,L,G1,HR_014,1,,,,,,,,,,,
301,7,31,L,G1,HR_014,2,,,,,,,,,,,
301,7,31,L,G1,HR_014,3,,,,,,,,,,,
301,7,31,L,G1,HR_014,4,,,,,,,,,,,
301,7,31,L,G1,HR_014,5,,,,,,,,,,,
301,7,31,R,G2,HR_049,1,,,,,,,,,,,
301,7,31,R,G2,HR_049,2,,,,,,,,,,,
301,7,31,R,G2,HR_049,3,,,,,,,,,,,
301,7,31,R,G2,HR_049,4,,,,,,,,,,,
301,7,31,R,G2,HR_049,5,,,,,,,,,,,
302,7,32,L,G1,HR_101,1,,,,,,,,,,,
