Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
141,4,6,L,G1,HR_006,5,,,,,,,,,,,,,,,
141,4,6,R,G1,HR_184,1,,,4/5,,,,,,,,,,,,
141,4,6,R,G1,HR_184,2,,,,,,,,,,,,,,,
141,4,6,R,G1,HR_184,3,3,,4/5,,,,,,,4/5,,,,5/17,
141,4,6,R,G1,HR_184,4,,,,,,,,,,,,,,,previous 4 Pic not our plant
141,4,6,R,G1,HR_184,5,,,4/5,,,,,,,,,,,,
142,4,7,L,G1,HR_017,1,,,4/5,4/20,,,,,5/5,,,,,,
142,4,7,L,G1,HR_017,2,,,,,,,,,,,,,,,
142,4,7,L,G1,HR_017,3,3,,4/5,,,,,,,4/5,,,,5/17,
142,4,7,L,G1,HR_017,4,,,,,,,,,,,,,,,
142,4,7,L,G1,HR_017,5,,,4/5,4/20,,,,,,,,,,,
142,4,7,R,G1,HR_141,1,,,,4/20,,,,,,,,,,,
142,4,7,R,G1,HR_141,2,,,,4/20,,,,,,,,,,,
142,4,7,R,G1,HR_141,3,,,4/5,,,,,,,4/5,,,,,
142,4,7,R,G1,HR_141,4,4,,4/5,,,,,,,,,,,5/17,
142,4,7,R,G1,HR_141,5,,,,4/20,,,,,,,,,,,
143,4,8,L,G1,HR_150,1,1,,,4/20,,,,,,4/20,,,,5/17,
143,4,8,L,G1,HR_150,2,,,4/5,4/20,,,,,5/5,4/5,,,,,
143,4,8,L,G1,HR_150,3,,,4/5,,,,,,,,,,,,male s
143,4,8,L,G1,HR_150,4,,,4/5,,,,,,,,,,,,
143,4,8,L,G1,HR_150,5,,,,,,,,,,,,,,,
143,4,8,R,G2,HR_146,1,,,4/5,,,,,,,,,,,,
143,4,8,R,G2,HR_146,2,,,4/5,4/20,,,,,,,,,,,
143,4,8,R,G2,HR_146,3,3,,4/5,4/20,,,,,,4/5,,,,5/17,
143,4,8,R,G2,HR_146,4,,,4/5,4/20,,,,,,,,,,,
143,4,8,R,G2,HR_146,5,,,,,,,,,,,,,,,
144,4,9,L,G2,HR_181,1,,,4/5,4/20,05/04,,,,5/5,,1,,,,
144,4,9,L,G2,HR_181,2,,,,4/20,,,,,,,,,,,
144,4,9,L,G2,HR_181,3,,,4/5,4/20,,,,,,4/5,,,,,
144,4,9,L,G2,HR_181,4,,,,,,,,,,,,,,,
144,4,9,L,G2,HR_181,5,5,,,4/20,,,,,,,,,,5/17,
144,4,9,R,G2,HR_183,1,,,4/5,4/20,,,,,,,,,,,male s
144,4,9,R,G2,HR_183,2,,,4/5,,,,,,,,,,,,
144,4,9,R,G2,HR_183,3,3,,4/5,,,,,,,4/5,,,,5/17,
144,4,9,R,G2,HR_183,4,,,4/5,,,,,,,,,,,,
144,4,9,R,G2,HR_183,5,,,4/5,4/20,,,,,5/5,,,,,,
145,4,10,L,G1,HR_174,1,,,4/5,4/20,,,,,5/5,,,,,,
145,4,10,L,G1,HR_174,2,,,4/5,4/20,,,,,,,,,,,
145,4,10,L,G1,HR_174,3,,,4/5,,,,,,,,,,,,
145,4,10,L,G1,HR_174,4,4,,,4/20,,,,,,4/20,,,,6/1,
145,4,10,L,G1,HR_174,5,,,4/5,4/20,05/04,,,,,4/5,,,,,
145,4,10,R,G1,HR_072,1,,,,,,,,,,,,,,,
145,4,10,R,G1,HR_072,2,,,,,,,,,,,,,,,
145,4,10,R,G1,HR_072,3,,,,,,,,,,,,,,,
145,4,10,R,G1,HR_072,4,4,,4/5,4/20,,,,,,4/5,,,,5/17,
145,4,10,R,G1,HR_072,5,,,,,,,,,,,,,,,
146,4,11,L,G2,HR_137,1,,,,,,,,,,,,,,,
146,4,11,L,G2,HR_137,2,2,,4/5,,,,,,,4/5,,,,5/17,
146,4,11,L,G2,HR_137,3,,,4/5,4/20,,,,,5/5,,,,,,
146,4,11,L,G2,HR_137,4,,,4/5,4/20,,,,,,,,,,,
146,4,11,L,G2,HR_137,5,,,,,,,,,,,,,,,
146,4,11,R,G2,HR_056,1,,,,,,,,,,,,,,,
146,4,11,R,G2,HR_056,2,,,4/5,,,,,,,,,,,,
146,4,11,R,G2,HR_056,3,3,,4/5,4/20,,,,,,,,,,5/17,
146,4,11,R,G2,HR_056,4,,,,,,,,,,,,,,,
146,4,11,R,G2,HR_056,5,,,,,,,,,,,,,,,
147,4,12,L,G2,HR_009,1,1,,,4/20,,,,,,4/20,,,,5/17,
147,4,12,L,G2,HR_009,2,,,4/5,4/20,,,,,5/5,4/5,,,,,
147,4,12,L,G2,HR_009,3,,,4/5,4/20,,,,,,,,,,,
147,4,12,L,G2,HR_009,4,,,,,,,,,,,,,,,
147,4,12,L,G2,HR_009,5,,,4/5,4/20,05/04,,,,,,,,,,
147,4,12,R,G2,HR_078,1,,,,,,,,,,,,,,,
147,4,12,R,G2,HR_078,2,,,4/5,4/20,,,,,5/5,4/5,,,,,
147,4,12,R,G2,HR_078,3,3,,4/5,4/20,,,,,,4/5,,,,"5/17, 6/1",
147,4,12,R,G2,HR_078,4,,,,,,,,,,,,,,,
147,4,12,R,G2,HR_078,5,,,,,,,,,,,,,,,
148,4,13,L,G1,HR_159,1,1,,4/5,4/20,,,,,,4/5,,,,5/17,
148,4,13,L,G1,HR_159,2,,,,,,,,,,,,,,,
148,4,13,L,G1,HR_159,3,,,4/5,4/20,,,,,5/5,,,,,,
148,4,13,L,G1,HR_159,4,,,,,,,,,,,,,,,
148,4,13,L,G1,HR_159,5,,,4/5,4/20,,,,,,,,,,,
148,4,13,R,G1,HR_166,1,1,,,4/20,05/04,,,,,4/20,,,,6/1,
148,4,13,R,G1,HR_166,2,,,,,,,,,,,,,,,
148,4,13,R,G1,HR_166,3,,,,,,,,,,,,,,,
148,4,13,R,G1,HR_166,4,,,,,,,,,,,,,,,
148,4,13,R,G1,HR_166,5,,,,,,,,,,,,,,,
149,4,14,L,G1,HR_042,1,,,,4/20,,,,,,,,,,,
149,4,14,L,G1,HR_042,2,,,,,,,,,,,,,,,
149,4,14,L,G1,HR_042,3,,,,,,,,,,,,,,,No flower here
149,4,14,L,G1,HR_042,4,,,,,,,,,,,,,,,
149,4,14,L,G1,HR_042,5,5,,4/5,,,,,,,4/5,,,,5/17,Flower photo date moved from plant 3 based on flower date - please confirm (DG)
149,4,14,R,G1,HR_046,1,,,,4/20,,,,,,,,,,,
149,4,14,R,G1,HR_046,2,,,4/5,4/20,,,,,,,,,,,
149,4,14,R,G1,HR_046,3,3,,4/5,,,,,,,,,,,"5/17/, 6/1",
149,4,14,R,G1,HR_046,4,,,4/5,,,,,,5/5,,,,,,
149,4,14,R,G1,HR_046,5,,,,,,,,,,,,,,,
150,4,15,L,G2,HR_088,1,1,,4/5,4/20,,,,,,4/20,,,,6/1,
150,4,15,L,G2,HR_088,2,,,4/5,4/20,,,,,,,,,,,
150,4,15,L,G2,HR_088,3,,,4/5,4/20,,,,,,,,,,,
150,4,15,L,G2,HR_088,4,,,,,,,,,,,,,,,
150,4,15,L,G2,HR_088,5,,,4/5,4/20,,,x,,5/5,,,,,,
150,4,15,R,G1,HR_192,1,1,,,4/20,,,,,,,,,,5/17,
150,4,15,R,G1,HR_192,2,,,,,,,,,,,,,,,
150,4,15,R,G1,HR_192,3,,,,,,,,,,,,,,,
150,4,15,R,G1,HR_192,4,,,,,,,,,,,,,,,
150,4,15,R,G1,HR_192,5,,,,,,,,,,,,,,,
151,4,16,L,G1,HR_142,1,,,,,,,,,,,,,,,
151,4,16,L,G1,HR_142,2,,,,,,,,,,,,,,,
151,4,16,L,G1,HR_142,3,,,,,,,,,,,,,,,
151,4,16,L,G1,HR_142,4,,,,,,,,,,,,,,,
151,4,16,L,G1,HR_142,5,,,,,,,,,,,,,,,
151,4,16,R,G2,HR_170,1,,,4/5,,,,,,,,,,,,
151,4,16,R,G2,HR_170,2,,,,,,,,,,,,,,,
151,4,16,R,G2,HR_170,3,,,,,,,,,,,,,,,
151,4,16,R,G2,HR_170,4,,,,,,,,,,,,,,,
151,4,16,R,G2,HR_170,5,5,,4/5,,,,,,,4/5,,,,5/17,
152,4,17,L,G2,HR_001,1,1,,4/5,4/20,,,,,,4/5,,,,5/17,
152,4,17,L,G2,HR_001,2,,,,,,,,,,,,,,,
152,4,17,L,G2,HR_001,3,,,,,,,,,,,,,,,
152,4,17,L,G2,HR_001,4,,,,,,,,,,,,,,,
152,4,17,L,G2,HR_001,5,,,,4/20,,,,,5/5,,,,,,
152,4,17,R,G1,HR_118,1,,,4/5,4/20,,,,,5/5,,,,,,
152,4,17,R,G1,HR_118,2,,,,,,,,,,,,,,,
152,4,17,R,G1,HR_118,3,,,,,,,,,,,,,,,
152,4,17,R,G1,HR_118,4,,,4/5,,,,,,,,,,,,
152,4,17,R,G1,HR_118,5,5,,4/5,,,,,,,4/5,,,,5/17,
153,4,18,L,G1,HR_064,1,,,,,,,,,,,,,,,
153,4,18,L,G1,HR_064,2,,,4/5,,,,,,5/5,,,,,,
153,4,18,L,G1,HR_064,3,3,,4/5,4/20,,,,,,4/5,,,,5/17,
153,4,18,L,G1,HR_064,4,,,4/5,4/20,,,,,,,,,,,
153,4,18,L,G1,HR_064,5,,,,,,,,,,,,,,,
153,4,18,R,G1,HR_127,1,,,4/5,4/20,,,,,,,,,,,
153,4,18,R,G1,HR_127,2,,,4/5,,,,,,5/5,,,,,,male s
153,4,18,R,G1,HR_127,3,3,,4/5,4/20,,,,,,4/5,,,,5/17,
153,4,18,R,G1,HR_127,4,,,,4/20,,,,,,,,,,,
153,4,18,R,G1,HR_127,5,,,,4/20,,,,,,,,,,,
154,4,19,L,G2,HR_177,1,,,,4/20,,,,,,,,,,,
154,4,19,L,G2,HR_177,2,,,,,,,,,,,,,,,
154,4,19,L,G2,HR_177,3,,,4/5,4/20,,,,,5/5,4/5,,,,,
154,4,19,L,G2,HR_177,4,,,,,,,,,,,,,,,
154,4,19,L,G2,HR_177,5,5,,,,,,,,,,,,,5/17,
154,4,19,R,G2,HR_016,1,,,,,,,,,,,,,,,
154,4,19,R,G2,HR_016,2,,,4/5,4/20,,,,,,,,,,,
154,4,19,R,G2,HR_016,3,,,4/5,4/20,,,,,5/5,4/5,,,,,
154,4,19,R,G2,HR_016,4,,,,,,,,,,,,,,,
154,4,19,R,G2,HR_016,5,5,,4/5,4/20,,,,,,,,,,5/17,
155,4,20,L,G2,HR_073,1,,,4/5,,,,,,,,,,,,
155,4,20,L,G2,HR_073,2,,,4/5,4/20,,,,,,,,,,,
155,4,20,L,G2,HR_073,3,,,4/5,4/20,,,,,,,,,,,
155,4,20,L,G2,HR_073,4,4,,4/5,4/20,,,,,5/5,4/5,,,,6/1,
155,4,20,L,G2,HR_073,5,,,4/5,,,,,,,,,,,,
155,4,20,R,G1,HR_192,1,,,,4/20,,,,,5/5,,,,,,
155,4,20,R,G1,HR_192,2,,,,,,,,,,,,,,,
155,4,20,R,G1,HR_192,3,3,,,4/20,,,,,,,,,,5/17,
155,4,20,R,G1,HR_192,4,,,4/5,4/20,,,,,,4/5,,,,,
155,4,20,R,G1,HR_192,5,,,,4/20,,,,,,,,,,,
156,4,21,L,G2,HR_158,1,,,,4/20,,,,,5/5,,,,,,
156,4,21,L,G2,HR_158,2,2,,,4/20,,,,,,4/20,,,,5/17,
156,4,21,L,G2,HR_158,3,,,,4/20,,,,,,,,,,,
156,4,21,L,G2,HR_158,4,,,4/5,4/20,,,,,,4/5,,,,,
156,4,21,L,G2,HR_158,5,,,,,,,,,,,,,,,
156,4,21,R,G1,HR_112,1,,,,,,,,,,,,,,,
156,4,21,R,G1,HR_112,2,2,,4/5,4/20,,,,,,4/5,,,,5/17,
156,4,21,R,G1,HR_112,3,,,,,,,,,,,,,,,
156,4,21,R,G1,HR_112,4,,,4/5,,,,,,5/5,,,,,,
156,4,21,R,G1,HR_112,5,,,4/5,4/20,,,,,,,,,,,
157,4,22,L,G2,HR_180,1,,,,,,,,,,,,,,,
157,4,22,L,G2,HR_180,2,,,,,,,,,,,,,,,
157,4,22,L,G2,HR_180,3,,,,4/20,,,,,,,,,,,
157,4,22,L,G2,HR_180,4,4,,,4/20,,,,,5/5,4/20,,,,6/1,
157,4,22,L,G2,HR_180,5,,,,,,,,,,,,,,,
157,4,22,R,G2,HR_043,1,1,,,4/20,,,,,,4/20,,,,5/17,
157,4,22,R,G2,HR_043,2,,,,4/20,,,,,5/5,,,,,,
157,4,22,R,G2,HR_043,3,,,4/5,,,,,,,4/5,,,,,
157,4,22,R,G2,HR_043,4,,,,,,,,,,,,,,,
157,4,22,R,G2,HR_043,5,,,,,,,,,,,,,,,
158,4,23,L,G2,HR_201,1,,,4/5,,,,,,5/5,,,,,,
158,4,23,L,G2,HR_201,2,,,,,,,,,,,,,,,
158,4,23,L,G2,HR_201,3,3,,,,,,,,,,,,,5/17,
158,4,23,L,G2,HR_201,4,,,4/5,,,,,,,4/5,,,,,
158,4,23,L,G2,HR_201,5,,,,,,,,,,,,,,,
158,4,23,R,G1,HR_088,1,,,,,,,,,,,,,,,
158,4,23,R,G1,HR_088,2,,,,,,,,,,,,,,,
158,4,23,R,G1,HR_088,3,3,,,4/20,,,,,,4/20,,,,5/17,
158,4,23,R,G1,HR_088,4,,,,,,,,,,,,,,,
158,4,23,R,G1,HR_088,5,,,4/5,4/20,,,,,5/5,4/5,,,,,
159,4,24,L,G2,HR_162,1,,,,,,,,,,,,,,,
159,4,24,L,G2,HR_162,2,,,,,,,,,,,,,,,
159,4,24,L,G2,HR_162,3,3,,,,,,,,5/5,,,,,6/1,
159,4,24,L,G2,HR_162,4,,,,,,,,,,,,,,,
159,4,24,L,G2,HR_162,5,,,,,,,,,,,,,,,
159,4,24,R,G2,HR_039,1,,,,,,,,,,,,,,,
159,4,24,R,G2,HR_039,2,2,,,,,,,,,,,,,,
159,4,24,R,G2,HR_039,3,,,4/5,4/20,,,,,5/5,4/5,,,,6/14,
159,4,24,R,G2,HR_039,4,,,,4/20,,,,,,,,,,,
159,4,24,R,G2,HR_039,5,,,4/5,,,,,,,4/5,,,,,
160,4,25,L,G1,HR_056,1,1,,,4/20,,,,,,,,,,,
160,4,25,L,G1,HR_056,2,,,,4/20,,,,,,,,,,,
160,4,25,L,G1,HR_056,3,,,,4/20,05/04,,,,5/5,4/20,3,,,,
160,4,25,L,G1,HR_056,4,,,,,,,,,,,,,,,
160,4,25,L,G1,HR_056,5,,,,4/20,,,,,,,,,,,
160,4,25,R,G1,HR_124,1,,,,4/20,05/04,,,,5/5,4/20,1,,,,
160,4,25,R,G1,HR_124,2,2,,,,,,,,,,,,,5/17,
160,4,25,R,G1,HR_124,3,,,,,,,,,,,,,,,
160,4,25,R,G1,HR_124,4,,,,,,,,,,,,,,,
160,4,25,R,G1,HR_124,5,,,,4/20,,,,,,,,,,,
161,4,26,L,G2,HR_110,1,1,,,4/20,,,,,,,,,,5/17,
161,4,26,L,G2,HR_110,2,,,,,,,,,,,,,,,
161,4,26,L,G2,HR_110,3,,,4/5,4/20,,,,,,,,,,,
161,4,26,L,G2,HR_110,4,,,4/5,4/20,,,,,5/5,4/5,,,,,
161,4,26,L,G2,HR_110,5,,,,,,,,,,,,,,,
161,4,26,R,G2,HR_039,1,,,4/5,4/20,,,,,,,,,,,
161,4,26,R,G2,HR_039,2,,,4/5,4/20,05/04,,,,5/5,4/5,,,,,
161,4,26,R,G2,HR_039,3,3,,,4/20,,,,,,4/20,,,,6/1,
161,4,26,R,G2,HR_039,4,,,,,05/04,,,,,,1,,,,
161,4,26,R,G2,HR_039,5,,,4/5,4/20,,,,,,,,,,,
162,4,27,L,G2,HR_134,1,,,,4/20,,,,,,,,,,,
162,4,27,L,G2,HR_134,2,,,,4/20,,,,,,,,,,,
162,4,27,L,G2,HR_134,3,3,,,4/20,05/04,,,,,05/04,2,,,5/17,
162,4,27,L,G2,HR_134,4,,,4/5,4/20,,,,,5/5,4/5,,,,,
162,4,27,L,G2,HR_134,5,,,,,,,,,,,,,,,
162,4,27,R,G2,HR_123,1,,,4/5,4/20,,,,,5/5,,,,,,
162,4,27,R,G2,HR_123,2,,,4/5,4/20,05/04,,,,,,,,,,
162,4,27,R,G2,HR_123,3,3,,,4/20,05/04,,,,,,,,,5/17,
162,4,27,R,G2,HR_123,4,,,4/5,4/20,,,,,,4/5,,,,,
162,4,27,R,G2,HR_123,5,,,,,,,,,,,,,,,
163,4,28,L,G1,HR_050,1,,,4/5,4/20,,,,,,,,,,,
163,4,28,L,G1,HR_050,2,,,,,,,,,,,,,,,
163,4,28,L,G1,HR_050,3,3,,,4/20,,,,,,4/20,,,,5/17,
163,4,28,L,G1,HR_050,4,,,4/5,4/20,,,,,5/5,4/5,,,,,
163,4,28,L,G1,HR_050,5,,,,4/20,,,,,,,,,,,
163,4,28,R,G2,HR_164,1,,,,4/20,,,,,,,,,,,
163,4,28,R,G2,HR_164,2,,,4/5,4/20,,,,,,,,,,,
163,4,28,R,G2,HR_164,3,3,,4/5,4/20,,,,,,4/5,,,,5/17,
163,4,28,R,G2,HR_164,4,,,4/5,4/20,,,,,,,,,,,
163,4,28,R,G2,HR_164,5,,,4/5,4/20,,,,,5/5,,,,,,
164,4,29,L,G1,HR_038,1,,,,4/20,05/04,,,,5/5,,2,,,,
164,4,29,L,G1,HR_038,2,,,,,,,,,,,,,,,
164,4,29,L,G1,HR_038,3,,,,,,,,,,,,,,,
164,4,29,L,G1,HR_038,4,,,,4/20,,,,,,4/20,,,,,
164,4,29,L,G1,HR_038,5,5,,,,,,,,,,,,,5/17,
164,4,29,R,G1,HR_023,1,,,4/5,4/20,,,,,,,,,,,
164,4,29,R,G1,HR_023,2,,,,,,,,,,,,,,,
164,4,29,R,G1,HR_023,3,3,,4/5,,,,,,,4/5,,,,"5/17, 6/1",
164,4,29,R,G1,HR_023,4,,,4/5,,,,,,5/5,,,,,,
164,4,29,R,G1,HR_023,5,,,4/5,,,,,,,,,,,,
165,4,30,L,G2,HR_107,1,,,,,,,,,,,,,,,
165,4,30,L,G2,HR_107,2,,,4/5,4/20,05/04,,,,5/5,,,,,,
165,4,30,L,G2,HR_107,3,3,,4/5,4/20,,,,,,4/5,,,,5/17,
165,4,30,L,G2,HR_107,4,,,,,,,,,,,,,,,
165,4,30,L,G2,HR_107,5,,,,,,,,,,,,,,,
165,4,30,R,G1,HR_181,1,,,,,,,,,,,,,,,
165,4,30,R,G1,HR_181,2,,,4/5,4/20,,,,,,,,,,,
165,4,30,R,G1,HR_181,3,3,,,4/20,,,,,,,,,,"5/17, 6/1",
165,4,30,R,G1,HR_181,4,,,4/5,,,,,,,4/5,,,,,
165,4,30,R,G1,HR_181,5,,,,4/20,,,,,,,,,,,
166,4,31,L,G1,HR_050,1,,,,,,,,,,,,,,,
166,4,31,L,G1,HR_050,2,,,,,,,,,,,,,,,
166,4,31,L,G1,HR_050,3,,,,4/20,,,,,5/5,,,,,,
166,4,31,L,G1,HR_050,4,4,,4/5,4/20,,,,,,4/5,,,,5/17,
166,4,31,L,G1,HR_050,5,,,,,,,,,,,,,,,
166,4,31,R,G2,HR_062,1,,,4/5,,,,,,,,,,,,
166,4,31,R,G2,HR_062,2,,,4/5,4/20,,,,,5/5,,,,,,
166,4,31,R,G2,HR_062,3,,,,,,,,,,,,,,,
166,4,31,R,G2,HR_062,4,4,,4/5,4/20,,,,,,4/5,,,,6/1,male s
166,4,31,R,G2,HR_062,5,,,4/5,4/20,,,,,,,,,,,
167,4,32,L,G1,HR_007,1,1,,,4/20,05/04,,,,,,,,,5/17,
167,4,32,L,G1,HR_007,2,,,,4/20,,,,,,,,,,,
167,4,32,L,G1,HR_007,3,,,,4/20,,,,,5/5,,,,,,
167,4,32,L,G1,HR_007,4,,,,4/20,,,,,,,,,,,
167,4,32,L,G1,HR_007,5,,,4/5,4/20,05/04,,,,,4/5,,,,,
167,4,32,R,G1,HR_042,1,,,4/5,4/20,,,,,,,,,,,
167,4,32,R,G1,HR_042,2,,,,4/20,,,,,,,,,,,
167,4,32,R,G1,HR_042,3,3,,4/5,4/20,,,,,,4/5,,,,5/17,Double-check photo: photo says plant 5 and there are two possible segments
167,4,32,R,G1,HR_042,4,,,,4/20,,,,,,,,,,,
167,4,32,R,G1,HR_042,5,,,4/5,4/20,,,,,5/5,,,,,,
168,4,33,L,G1,HR_018,1,,,,,,,,,,,,,,,
168,4,33,L,G1,HR_018,2,2,,4/5,4/20,,,,,,4/5,,,,6/1,
168,4,33,L,G1,HR_018,3,,,,,,,,,,,,,,,
168,4,33,L,G1,HR_018,4,,,4/5,4/20,,,,,,,,,,,
168,4,33,L,G1,HR_018,5,,,4/5,,,,,,,,,,,,
168,4,33,R,G1,HR_005,1,,,,4/20,,,,,,,,,,,
168,4,33,R,G1,HR_005,2,,,,,,05/17,,,05/17,,,,,,
168,4,33,R,G1,HR_005,3,,,4/5,4/20,,,,,,4/5,,,,,
168,4,33,R,G1,HR_005,4,4,,,4/20,05/04,,,,,4/20,1,,,6/1,
168,4,33,R,G1,HR_005,5,,,4/5,4/20,05/04,,,,,4/5,1,,,,
169,4,34,L,G2,HR_009,1,,,4/5,4/20,05/04,,,,,,,,,,
169,4,34,L,G2,HR_009,2,,,4/5,4/20,05/04,,,,5/5,,1,,,,
169,4,34,L,G2,HR_009,3,,,4/5,4/20,,,,,,,,,,,
169,4,34,L,G2,HR_009,4,,,4/5,4/20,,,,,,,,,,,
169,4,34,L,G2,HR_009,5,5,3/23,4/5,4/20,,,,,,4/5,,,,6/1,
169,4,34,R,G2,HR_033,1,,,,,,,,,,,,,,,
169,4,34,R,G2,HR_033,2,,,4/5,4/20,,,,,,,,,,,
169,4,34,R,G2,HR_033,3,,,,,,,,,,,,,,,
169,4,34,R,G2,HR_033,4,4,,4/5,4/20,05/04,,,,,4/5,2,,,6/1,
169,4,34,R,G2,HR_033,5,,,4/5,4/20,,,,,05/17,,,,,,
170,4,35,L,G2,HR_181,1,1,,4/5,,,,,,,4/5,,,,5/17,
170,4,35,L,G2,HR_181,2,,,,4/20,,,,,,,,,,,
170,4,35,L,G2,HR_181,3,,,,4/20,05/04,,,,5/5,,,,,,
170,4,35,L,G2,HR_181,4,,,,,,,,,,,,,,,
170,4,35,L,G2,HR_181,5,,,4/5,4/20,,,,,,,,,,,
170,4,35,R,G1,HR_182,1,1,,4/5,,,,,,,4/5,,,,6/1,
170,4,35,R,G1,HR_182,2,,,4/5,4/20,,,,,,,,,,,
170,4,35,R,G1,HR_182,3,,,,,,,,,,,,,,,
170,4,35,R,G1,HR_182,4,,,4/5,4/20,,,,,5/5,,,,,,
170,4,35,R,G1,HR_182,5,,3/23,4/5,4/20,,,,,,3/23,,,,,
171,4,36,L,G2,HR_083,1,1,,,4/20,,,,,,,,,,5/17,
171,4,36,L,G2,HR_083,2,,,,,,,,,,,,,,,
171,4,36,L,G2,HR_083,3,,,4/5,4/20,,,,,,4/5,,,,,
171,4,36,L,G2,HR_083,4,,,4/5,4/20,,,,,05/17,,,,,,
171,4,36,L,G2,HR_083,5,,,4/5,4/20,,,,,,,,,,,
171,4,36,R,G2,HR_115,1,,,4/5,4/20,,,,,05/17,,,,,,
171,4,36,R,G2,HR_115,2,,,,,,,,,,,,,,,
171,4,36,R,G2,HR_115,3,,,,,,,,,,,,,,,
171,4,36,R,G2,HR_115,4,4,,4/5,,,,,,,4/5,,,,5/17,
171,4,36,R,G2,HR_115,5,,,,,,,,,,,,,,,
172,4,37,L,G1,HR_016,1,,,,,,,,,,,,,,,
172,4,37,L,G1,HR_016,2,,,4/5,4/20,,,,,,,,,,,
172,4,37,L,G1,HR_016,3,,,4/5,4/20,,,,,,,,,,,
172,4,37,L,G1,HR_016,4,,,4/5,4/20,05/04,,,,,,1,,,,
172,4,37,L,G1,HR_016,5,5,,4/5,4/20,,,,,,4/5,,,,5/17,
172,4,37,R,G2,HR_114,1,,,,,,,,,,,,,,,
172,4,37,R,G2,HR_114,2,,,4/5,4/20,,,,,,,,,,,
172,4,37,R,G2,HR_114,3,,,,,,,,,,,,,,,
172,4,37,R,G2,HR_114,4,4,,4/5,,,,,,,4/5,,,,5/17,
172,4,37,R,G2,HR_114,5,,,4/5,4/20,,,,,5/5,,,,,,
173,4,38,L,G2,HR_070,1,,,4/5,,,,,,,,,,,,
173,4,38,L,G2,HR_070,2,2,,4/5,,,,,,,4/5,,,,5/17,
173,4,38,L,G2,HR_070,3,,,,4/20,,,,,,,,,,,
173,4,38,L,G2,HR_070,4,,,,,,,,,,,,,,,
173,4,38,L,G2,HR_070,5,,,4/5,4/20,,,,,,,,,,,
173,4,38,R,G2,HR_113,1,,,4/5,4/20,05/04,,,,5/5,,,,,,
173,4,38,R,G2,HR_113,2,,,,,,,,,,,,,,,
173,4,38,R,G2,HR_113,3,3,,4/5,4/20,05/04,,,,,4/20,,,,"5/17/, 6/1",
173,4,38,R,G2,HR_113,4,,,4/5,4/20,,,,,,,,,,,
173,4,38,R,G2,HR_113,5,,3/23,4/5,4/20,05/04,,,,,3/23,,,,,
174,4,39,L,G1,HR_043,1,1,,4/5,4/20,,,,,,4/5,,,,6/1,"photo taken 4/5, not marked until 6/19"
174,4,39,L,G1,HR_043,2,,,,,,,,,,,,,,,
174,4,39,L,G1,HR_043,3,,,4/5,,,,,,,,,,,,
174,4,39,L,G1,HR_043,4,,,,,,,,,,,,,,,
174,4,39,L,G1,HR_043,5,,,4/5,,,,,,,,,,,,
174,4,39,R,G1,HR_021,1,,,,,,,,,,,,,,,
174,4,39,R,G1,HR_021,2,,,4/5,4/20,,,,,,,,,,,
174,4,39,R,G1,HR_021,3,,,,,,,,,,,,,,,
174,4,39,R,G1,HR_021,4,4,,4/5,4/20,,,,,,4/5,,,,5/17,
174,4,39,R,G1,HR_021,5,,3/23,4/5,,,,,,,3/23,,,,,
175,4,40,L,G2,HR_017,1,,,,,,,,,,,,,,,
175,4,40,L,G2,HR_017,2,,,4/5,4/20,,,,,05/17,4/20,,,,,
175,4,40,L,G2,HR_017,3,,,4/5,4/20,,,,,,,,,,,
175,4,40,L,G2,HR_017,4,,,4/5,4/20,,,,,,,,,,,
175,4,40,L,G2,HR_017,5,5,,4/5,4/20,,,,,,4/5,,,,6/1,"photo taken 4/5, marked 6/19"
175,4,40,R,G2,HR_149,1,,3/23,4/5,4/20,,,,,,3/23,,,,,
175,4,40,R,G2,HR_149,2,,,4/5,4/20,,,,,,,,,,,
175,4,40,R,G2,HR_149,3,,,4/5,4/20,,,,,,,,,,,
175,4,40,R,G2,HR_149,4,4,,4/5,4/20,,,,,,4/20,,,,5/17,Also a photo from 4/5?
175,4,40,R,G2,HR_149,5,,,,,,,,,,,,,,,
176,4,41,L,G2,HR_079,1,,,4/5,4/20,,,,,,,,,,,
176,4,41,L,G2,HR_079,2,,,4/5,,,,,,,,,,,,
176,4,41,L,G2,HR_079,3,,,4/5,4/20,,,,,,,,,,,
176,4,41,L,G2,HR_079,4,,,4/5,4/20,,,,,,,,,,,
176,4,41,L,G2,HR_079,5,5,,4/5,4/20,,,,,,4/5,,,,5/17,
176,4,41,R,G2,HR_142,1,,,4/5,4/20,,,,,,,,,,,
176,4,41,R,G2,HR_142,2,2,,4/5,,,,,,,4/5,,,,,
176,4,41,R,G2,HR_142,3,,,4/5,,,,,,,,,,,,
176,4,41,R,G2,HR_142,4,,,4/5,,,,,,,,,,,,male s
176,4,41,R,G2,HR_142,5,,,,,,,,,,,,,,,
177,4,42,L,G2,HR_085,1,,,4/5,4/20,,,,,,,,,,,
177,4,42,L,G2,HR_085,2,,,4/5,4/20,,,,,,,,,,,
177,4,42,L,G2,HR_085,3,,,,,,,,,,,,,,,
