Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
163,5,20,L,G2,AC_192,1,,,,,,,,,,,,,,,
163,5,20,L,G2,AC_192,2,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
163,5,20,L,G2,AC_192,3,,,,,,,,,,,,,,,
163,5,20,L,G2,AC_192,4,4,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,6/9/2023,
163,5,20,L,G2,AC_192,5,,,,,,,,,,,,,,,
163,5,20,R,G2,AC_205,1,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
163,5,20,R,G2,AC_205,2,2,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,4,2,,6/9/2023,retake if possible
163,5,20,R,G2,AC_205,3,,,,,,,,,,,,,,,
163,5,20,R,G2,AC_205,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
163,5,20,R,G2,AC_205,5,,,,,,,,,,,,,,,
164,5,21,L,G1,AC_097,1,,,,5/12/2023,,,,,,,,,,,
164,5,21,L,G1,AC_097,2,,,4/28/2023,,,,,,,,,,,,
164,5,21,L,G1,AC_097,3,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
164,5,21,L,G1,AC_097,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
164,5,21,L,G1,AC_097,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,6/9/2023,
164,5,21,R,G2,AC_182,1,1,,,5/12/2023,,,,,,,0,,,6/9/2023,
164,5,21,R,G2,AC_182,2,,,,,,,,,,,,,,,
164,5,21,R,G2,AC_182,3,,,,,,,,,,,,,,,
164,5,21,R,G2,AC_182,4,,,4/28/2023,5/12/2023,,,,,,4/28/2023,,,,,
164,5,21,R,G2,AC_182,5,,,,,,,,,,,,,,,
165,5,22,L,G1,AC_160,1,,,,,,,,,,,,,,,
165,5,22,L,G1,AC_160,2,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
165,5,22,L,G1,AC_160,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
165,5,22,L,G1,AC_160,4,4,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,6/9/2023,
165,5,22,L,G1,AC_160,5,,,,,,,,,,,,,,,
165,5,22,R,G2,AC_204,1,,,4/28/2023,5/12/2023,,,,,,,,,,,
165,5,22,R,G2,AC_204,2,,,,,,,,,,,,,,,
165,5,22,R,G2,AC_204,3,3,,4/28/2023,5/12/2023,,,,,,4/28/2023,0,,,5/26/2023,
165,5,22,R,G2,AC_204,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
165,5,22,R,G2,AC_204,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
166,5,23,L,G1,AC_155,1,,,,,,,,,,,,,,,
166,5,23,L,G1,AC_155,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
166,5,23,L,G1,AC_155,3,,,,,,,,,,,,,,,
166,5,23,L,G1,AC_155,4,4,,4/28/2023,5/12/2023,,,,,,,1,,,5/26/2023,
166,5,23,L,G1,AC_155,5,,,,,,,,,,,,,,,
166,5,23,R,G2,AC_056,1,,,,,,,,,,,,,,,
166,5,23,R,G2,AC_056,2,,,,,,,,,,,,,,,
166,5,23,R,G2,AC_056,3,,,,,,,,,,,,,,,
166,5,23,R,G2,AC_056,4,,,,,,,,,,,,,,,
166,5,23,R,G2,AC_056,5,,,,,,,,,,,,,,,
167,5,24,L,G2,AC_192,1,,,,5/12/2023,,,,,,,,,,,
167,5,24,L,G2,AC_192,2,,,,,,,,,,,,,,,
167,5,24,L,G2,AC_192,3,,,,,,,,,,,,,,,
167,5,24,L,G2,AC_192,4,4,,4/28/2023,5/12/2023,5/26/2023,,,,,,2,1,,6/9/2023,
167,5,24,L,G2,AC_192,5,,,,,,,,,,,,,,,
167,5,24,R,G1,AC_046,1,,,,,,,,,,,,,,,
167,5,24,R,G1,AC_046,2,,4/14/2023,4/28/2023,,,,,,,4/14/2023,,,,,
167,5,24,R,G1,AC_046,3,,,,,,,,,,,,,,,
167,5,24,R,G1,AC_046,4,4,,4/28/2023,5/12/2023,5/26/2023,,,,,,2,,,6/9/2023,
167,5,24,R,G1,AC_046,5,,,,,,,,,,,,,,,
168,5,25,L,G2,AC_181,1,,,,,,,,,,,,,,,
168,5,25,L,G2,AC_181,2,2,,,5/12/2023,,,,,,,,,,6/9/2023,
168,5,25,L,G2,AC_181,3,,,,,,,,,,,,,,,
168,5,25,L,G2,AC_181,4,,,,,,,,,,,,,,,
168,5,25,L,G2,AC_181,5,,,,,,,,,,,,,,,
168,5,25,R,G2,AC_123,1,1,,4/28/2023,5/12/2023,,,,,,,0,,,5/26/2023,
168,5,25,R,G2,AC_123,2,,,,,,,,,,,,,,,
168,5,25,R,G2,AC_123,3,,,4/28/2023,5/12/2023,5/26/2023,,,,5/12/2023,,,,,,
168,5,25,R,G2,AC_123,4,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
168,5,25,R,G2,AC_123,5,,,4/28/2023,,,,,,,,,,,,
169,5,26,L,G2,AC_215,1,,,,5/12/2023,,,,,,,,,,,
169,5,26,L,G2,AC_215,2,2,,4/28/2023,5/12/2023,,,,,,,1,,,,
169,5,26,L,G2,AC_215,3,,,,5/12/2023,,,,,,,,,,,
169,5,26,L,G2,AC_215,4,,,,,,,,,,,,,,,
169,5,26,L,G2,AC_215,5,,,,,,,,,,,,,,,
169,5,26,R,G1,AC_095,1,,,,,,,,,,,,,,,
169,5,26,R,G1,AC_095,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
169,5,26,R,G1,AC_095,3,,4/14/2023,4/28/2023,5/12/2023,,,,,5/12/2023,4/14/2023,,,,,
169,5,26,R,G1,AC_095,4,4,,,5/12/2023,,,,,,,0,,,6/9/2023,
169,5,26,R,G1,AC_095,5,,,,,,,,,,,,,,,
170,5,27,L,G2,AC_142,1,,,,,,,,,,,,,,,
170,5,27,L,G2,AC_142,2,,,,,,,,,,,,,,,
170,5,27,L,G2,AC_142,3,,4/14/2023,4/28/2023,5/12/2023,,,,,5/12/2023,4/14/2023,,,,,
170,5,27,L,G2,AC_142,4,,,,5/12/2023,5/26/2023,,,,,,,,,,
170,5,27,L,G2,AC_142,5,5,,,5/12/2023,,,,,,,1,,,6/9/2023,
170,5,27,R,G2,AC_206,1,1,,4/28/2023,5/12/2023,,,,,,,1,,,,
170,5,27,R,G2,AC_206,2,,,,,,,,,,,,,,,
170,5,27,R,G2,AC_206,3,,,,,,,,,,,,,,,
170,5,27,R,G2,AC_206,4,,,,,,,,,,,,,,,
170,5,27,R,G2,AC_206,5,,,,,,,,,,,,,,,
171,5,28,L,G2,AC_120,1,,,,,,,,,,,,,,,
171,5,28,L,G2,AC_120,2,,,,5/12/2023,,,,,,,0,,,,
171,5,28,L,G2,AC_120,3,3,,4/28/2023,5/12/2023,,,,,,,0,,,6/9/2023,
171,5,28,L,G2,AC_120,4,,4/14/2023,4/28/2023,5/12/2023,,,,,5/12/2023,4/14/2023,,,,,
171,5,28,L,G2,AC_120,5,,,,,,,,,,,,,,,
171,5,28,R,G2,AC_171,1,,,,,,,,,,,,,,,
171,5,28,R,G2,AC_171,2,,,,,,,,,,,,,,,
171,5,28,R,G2,AC_171,3,,,,5/12/2023,,,,,,,,,,,
171,5,28,R,G2,AC_171,4,4,,4/28/2023,5/12/2023,,,,,,,,,,5/26/2023,
171,5,28,R,G2,AC_171,5,,,,,,,,,,,,,,,
172,5,29,L,G1,AC_185,1,,,,,,,,,,,,,,,
172,5,29,L,G1,AC_185,2,,,,,,,,,,,,,,,
172,5,29,L,G1,AC_185,3,,,,5/12/2023,,,,,,,,,,,
172,5,29,L,G1,AC_185,4,4,,,5/12/2023,,,,,,,,,,6/9/2023,
172,5,29,L,G1,AC_185,5,,,,,,,,,,,,,,,
172,5,29,R,G1,AC_147,1,1,4/14/2023,,,,,,,,4/14/2023,,,,6/9/2023,
172,5,29,R,G1,AC_147,2,,,,,,,,,,,,,,,
172,5,29,R,G1,AC_147,3,,,,,,,,,,,,,,,
172,5,29,R,G1,AC_147,4,,,,5/12/2023,,,,,,,,,,,
172,5,29,R,G1,AC_147,5,,,,5/12/2023,,,,,,,,,,,
173,5,30,L,G1,AC_130,1,1,,,,,,,,,,,,,5/26/2023,
173,5,30,L,G1,AC_130,2,,,,,,,,,,,,,,,
173,5,30,L,G1,AC_130,3,,,,,,,,,,,,,,,
173,5,30,L,G1,AC_130,4,,,,,,,,,,,,,,,
173,5,30,L,G1,AC_130,5,,,,,,,,,,,,,,,
173,5,30,R,G1,AC_058,1,1,,4/28/2023,5/12/2023,,,,,,,1+,,,6/9/2023,
173,5,30,R,G1,AC_058,2,,,4/28/2023,,,,,,5/12/2023,,,,,,
173,5,30,R,G1,AC_058,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
173,5,30,R,G1,AC_058,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
173,5,30,R,G1,AC_058,5,,,,5/12/2023,,,,,,,,,,,
174,5,31,L,G1,AC_159,1,,,,,,,,,,,,,,,
174,5,31,L,G1,AC_159,2,,4/14/2023,,,,,,,,,,,,5/26/2023,male sterile
174,5,31,L,G1,AC_159,3,,,,,,,,,,,,,,,
174,5,31,L,G1,AC_159,4,,,,5/12/2023,,,,,,,,,,,
174,5,31,L,G1,AC_159,5,5,4/14/2023,,5/12/2023,,,,,,,,,,5/26/2023,male sterile
174,5,31,R,G2,AC_158,1,,,,,,,,,,,,,,,
174,5,31,R,G2,AC_158,2,,,,,,,,,,,,,,,
174,5,31,R,G2,AC_158,3,3,,,,,,,,,,,,,5/26/2023,
174,5,31,R,G2,AC_158,4,,,,5/12/2023,,,,,,,,,,,
174,5,31,R,G2,AC_158,5,,,,5/12/2023,,,,,,,,,,,
175,5,32,L,G1,AC_011,1,,,4/28/2023,,,,,,,,,,,,
175,5,32,L,G1,AC_011,2,2,,,5/12/2023,,,,,,,0,,,6/9/2023,
175,5,32,L,G1,AC_011,3,,,,,,,,,,,,,,,
175,5,32,L,G1,AC_011,4,,,,,5/26/2023,,,,,,,,,,
175,5,32,L,G1,AC_011,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
175,5,32,R,G1,AC_168,1,,,,,,,,,,,,,,,
175,5,32,R,G1,AC_168,2,,,,,,,,,,,,,,,
175,5,32,R,G1,AC_168,3,,,,,,,,,,,,,,,
175,5,32,R,G1,AC_168,4,,,,,,,,,,,,,,,
175,5,32,R,G1,AC_168,5,,,,,,,,,,,,,,,
176,5,33,L,G1,AC_114,1,,,,,,,,,,,,,,,
176,5,33,L,G1,AC_114,2,2,,4/28/2023,5/12/2023,,,,,,,,,,6/9/2023,
176,5,33,L,G1,AC_114,3,,,,,,,,,,,0,,,,
176,5,33,L,G1,AC_114,4,,,,,,,,,,,,,,,
176,5,33,L,G1,AC_114,5,,,,,,,,,,,,,,,
176,5,33,R,G1,AC_100,1,,,,,,,,,,,,,,,
176,5,33,R,G1,AC_100,2,,,4/28/2023,,,,,,,,,,,,
176,5,33,R,G1,AC_100,3,,,,,,,,,,,,,,,
176,5,33,R,G1,AC_100,4,,,,,,,,,,,,,,,
176,5,33,R,G1,AC_100,5,5,,,5/12/2023,,,,,,,,,,6/9/2023,
177,5,34,L,G1,AC_153,1,,,4/28/2023,,,,,,,,,,,,
177,5,34,L,G1,AC_153,2,,4/14/2023,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
177,5,34,L,G1,AC_153,3,3,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,4,,,6/9/2023,
177,5,34,L,G1,AC_153,4,,,,,,,,,,,,,,,
177,5,34,L,G1,AC_153,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
177,5,34,R,G2,AC_081,1,,4/14/2023,,,,,,,,,,,,,
177,5,34,R,G2,AC_081,2,,,,,,,,,5/12/2023,,,,,,
177,5,34,R,G2,AC_081,3,3,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,1,,,6/9/2023,
177,5,34,R,G2,AC_081,4,,,,5/12/2023,,,,,,,,,,,
177,5,34,R,G2,AC_081,5,,,,,,,,,,,,,,,
178,5,35,L,G2,AC_216,1,,,4/28/2023,5/12/2023,,,,,,,,,,,
178,5,35,L,G2,AC_216,2,,,,,,,,,,,,,,,
178,5,35,L,G2,AC_216,3,3,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,1,,,6/9/2023,
178,5,35,L,G2,AC_216,4,,,,,,,,,,,,,,,
178,5,35,L,G2,AC_216,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
178,5,35,R,G2,AC_168,1,,,4/28/2023,5/12/2023,,,,,,,,,,,
178,5,35,R,G2,AC_168,2,,,,,,,,,,,,,,,
178,5,35,R,G2,AC_168,3,3,,4/28/2023,5/12/2023,,,,,,,2,,,,
178,5,35,R,G2,AC_168,4,,4/14/2023,,,,,,,,4/14/2023,,,,,
178,5,35,R,G2,AC_168,5,,,,,,,,,,,,,,,
179,5,36,L,G1,AC_205,1,1,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,0,,,6/9/2023,
179,5,36,L,G1,AC_205,2,,4/14/2023,4/28/2023,5/12/2023,,,,,,,,,,,
179,5,36,L,G1,AC_205,3,,,,,,,,,,,,,,,
179,5,36,L,G1,AC_205,4,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
179,5,36,L,G1,AC_205,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
179,5,36,R,G1,AC_034,1,,,,,,,,,,,,,,,
179,5,36,R,G1,AC_034,2,,,,,,,,,,,,,,,
179,5,36,R,G1,AC_034,3,3,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,,,,5/26/2023,
179,5,36,R,G1,AC_034,4,,,,,,,,,,,,,,,
179,5,36,R,G1,AC_034,5,,,,5/12/2023,,,,,,,,,,,
180,6,1,L,G1,AC_083,1,,,,5/12/2023,,,,,5/12/2023,5/12/2023,,,,,
180,6,1,L,G1,AC_083,2,,,,,,,,,,,,,,,
180,6,1,L,G1,AC_083,3,,,,,,,,,,,,,,,
180,6,1,L,G1,AC_083,4,,,,,,,,,,,,,,,
180,6,1,L,G1,AC_083,5,5,,,5/12/2023,,,,,,,1,,,6/9/2023,
180,6,1,R,G2,AC_016,1,,,,,,,,,,,,,,,
180,6,1,R,G2,AC_016,2,2,,,5/12/2023,5/26/2023,6/9/2023,,,,5/12/2023,2,4,1,6/22/2023,
180,6,1,R,G2,AC_016,3,,,,5/12/2023,,,,,,,,,,,
180,6,1,R,G2,AC_016,4,,,,,,,,,,,,,,,
180,6,1,R,G2,AC_016,5,,,,5/12/2023,,,,,5/12/2023,,,,,,
181,6,2,L,G1,AC_115,1,,,4/28/2023,5/12/2023,,,,,,,,,,,
181,6,2,L,G1,AC_115,2,,,,5/12/2023,,,,,5/12/2023,,,,,,
181,6,2,L,G1,AC_115,3,,,,5/12/2023,5/26/2023,,,,,,,,,,
181,6,2,L,G1,AC_115,4,,,,5/12/2023,,6/9/2023,,,,,,,,,
181,6,2,L,G1,AC_115,5,5,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,2,1,,6/22/2023,
181,6,2,R,G2,AC_160,1,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
181,6,2,R,G2,AC_160,2,,,,5/12/2023,5/26/2023,,,,,,,,,,
181,6,2,R,G2,AC_160,3,,,,,,,,,,,,,,,
181,6,2,R,G2,AC_160,4,4,,4/28/2023,5/12/2023,5/26/2023,,,,,5/12/2023,8,,,6/22/2023,
181,6,2,R,G2,AC_160,5,,,4/28/2023,5/12/2023,5/26/2023,,,,5/12/2023,,,,,,
182,6,3,L,G1,AC_094,1,,,,,,,,,,,,,,,
182,6,3,L,G1,AC_094,2,,,,,,,,,,,,,,,
182,6,3,L,G1,AC_094,3,,,,,,,,,,,,,,,
182,6,3,L,G1,AC_094,4,,,,,,,,,,,,,,,
182,6,3,L,G1,AC_094,5,,,,,,,,,,,,,,,
182,6,3,R,G1,AC_120,1,,,4/28/2023,5/12/2023,5/26/2023,,,,5/12/2023,4/28/2023,,,,,
182,6,3,R,G1,AC_120,2,,,,,,,,,,,,,,,
182,6,3,R,G1,AC_120,3,3,,,5/12/2023,,,,,,5/12/2023,3,,,6/9/2023,
182,6,3,R,G1,AC_120,4,,,,,,,,,,,,,,,
182,6,3,R,G1,AC_120,5,,,,,,,,,,,,,,,
183,6,4,L,G1,AC_099,1,1,,4/28/2023,5/12/2023,,,,,,4/28/2023,0,,,6/22/2023,
183,6,4,L,G1,AC_099,2,,,4/28/2023,5/12/2023,,,,,,,,,,6/21/2023,
183,6,4,L,G1,AC_099,3,,,,,,,,,,,,,,,
183,6,4,L,G1,AC_099,4,,,,,,,,,,,,,,,
183,6,4,L,G1,AC_099,5,,,,5/12/2023,,,,,5/12/2023,,,,,,
183,6,4,R,G1,AC_131,1,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
183,6,4,R,G1,AC_131,2,,,,,,,,,,,,,,,
183,6,4,R,G1,AC_131,3,,,4/28/2023,5/12/2023,5/26/2023,,,,5/12/2023,4/28/2023,,,,,
183,6,4,R,G1,AC_131,4,4,,4/28/2023,5/12/2023,5/26/2023,,,,,5/12/2023,3,,,6/9/2023,
183,6,4,R,G1,AC_131,5,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
184,6,5,L,G2,AC_110,1,,,4/28/2023,,,,,,5/12/2023,,,,,,
184,6,5,L,G2,AC_110,2,,,,,,,,,,,,,,,
184,6,5,L,G2,AC_110,3,3,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,5/26/2023,retake
184,6,5,L,G2,AC_110,4,,,4/28/2023,,,,,,,,,,,,
184,6,5,L,G2,AC_110,5,,,,,,,,,,,,,,,
184,6,5,R,G1,AC_054,1,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
184,6,5,R,G1,AC_054,2,,,,,,,,,,,,,,,
184,6,5,R,G1,AC_054,3,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
184,6,5,R,G1,AC_054,4,,,,,,,,,,,,,,,
184,6,5,R,G1,AC_054,5,5,,4/28/2023,5/12/2023,5/26/2023,,,,5/12/2023,4/28/2023,4,1,,6/9/2023,
185,6,6,L,G1,AC_104,1,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
185,6,6,L,G1,AC_104,2,2,,4/28/2023,5/12/2023,,,,,,,0,,,5/26/2023,
185,6,6,L,G1,AC_104,3,,,,,,,,,,,,,,,
185,6,6,L,G1,AC_104,4,,,,5/12/2023,,,,,,,,,,,
185,6,6,L,G1,AC_104,5,,,,,,,,,,,,,,,
185,6,6,R,G1,AC_171,1,,,,,,,,,,,,,,,
185,6,6,R,G1,AC_171,2,2,,4/28/2023,5/12/2023,,,,,,,0,,,5/26/2023,
185,6,6,R,G1,AC_171,3,,,,,,,,,,,,,,,
185,6,6,R,G1,AC_171,4,,,,,,,,,,,,,,,
185,6,6,R,G1,AC_171,5,,,,,,,,,,,,,,,
186,6,7,L,G1,AC_185,1,,,,,,,,,,,,,,,
186,6,7,L,G1,AC_185,2,,,,,,,,,,,,,,,
186,6,7,L,G1,AC_185,3,3,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,2,,,6/22/2023,
186,6,7,L,G1,AC_185,4,,,,,,,,,,,,,,,
186,6,7,L,G1,AC_185,5,,,,,,,,,,,,,,,
186,6,7,R,G1,AC_089,1,,,,,,,,,,,,,,,
186,6,7,R,G1,AC_089,2,,,,,,,,,,,,,,,
186,6,7,R,G1,AC_089,3,,,,,,,,,,,,,,,
186,6,7,R,G1,AC_089,4,,,,,,,,,,,,,,,
186,6,7,R,G1,AC_089,5,,,,,,,,,,,,,,,
187,6,8,L,G1,AC_187,1,,,4/28/2023,,,,,,,,,,,,
187,6,8,L,G1,AC_187,2,2,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,2,,,6/9/2023,
187,6,8,L,G1,AC_187,3,,,,,,,,,,,,,,,
187,6,8,L,G1,AC_187,4,,,,,,,,,,,,,,,
187,6,8,L,G1,AC_187,5,,,,,,,,,,,,,,,
187,6,8,R,G2,AC_195,1,,,,,,,,,,,,,,,
187,6,8,R,G2,AC_195,2,,,,,,,,,,,,,,,
187,6,8,R,G2,AC_195,3,,,,,,,,,,,,,,,
187,6,8,R,G2,AC_195,4,,,,,,,,,,,,,,,
187,6,8,R,G2,AC_195,5,,,,,,,,,,,,,,,
188,6,9,L,G2,AC_136,1,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
188,6,9,L,G2,AC_136,2,2,,4/28/2023,5/12/2023,5/26/2023,,,,,5/12/2023,4,2,,6/22/2023,
188,6,9,L,G2,AC_136,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
188,6,9,L,G2,AC_136,4,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
188,6,9,L,G2,AC_136,5,,,4/28/2023,,,,,,,4/28/2023,,,,,
188,6,9,R,G1,AC_191,1,,,,,,,,,,,,,,,
188,6,9,R,G1,AC_191,2,,,,,,,,,,,,,,,
188,6,9,R,G1,AC_191,3,,,,,,,,,,,,,,,
188,6,9,R,G1,AC_191,4,,,,,,,,,,,,,,,
188,6,9,R,G1,AC_191,5,,,,,,,,,,,,,,,
189,6,10,L,G2,AC_187,1,,,4/28/2023,5/12/2023,5/26/2023,,,,5/12/2023,,,,,,
189,6,10,L,G2,AC_187,2,,,,,,,,,,,,,,,
189,6,10,L,G2,AC_187,3,,,,,,,,,,,,,,,
189,6,10,L,G2,AC_187,4,4,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
189,6,10,L,G2,AC_187,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
189,6,10,R,G1,AC_016,1,,,,,,,,,,,,,,,
189,6,10,R,G1,AC_016,2,,,,,,,,,,,,,,,
189,6,10,R,G1,AC_016,3,,,,,,,,,,,,,,,
189,6,10,R,G1,AC_016,4,,,,,,,,,,,,,,,
189,6,10,R,G1,AC_016,5,,,,,,,,,,,,,,,
190,6,11,L,G1,AC_111,1,,,,,,,,,,,,,,,
190,6,11,L,G1,AC_111,2,,,,,,,,,,,,,,,
190,6,11,L,G1,AC_111,3,,,,,,,,,,,,,,,
190,6,11,L,G1,AC_111,4,,,,,,,,,,,,,,,
190,6,11,L,G1,AC_111,5,5,,,,,,,,,,,,,5/26/2023,
190,6,11,R,G1,AC_095,1,,,,,,,,,,,,,,,
190,6,11,R,G1,AC_095,2,,,,,,,,,,,,,,,
190,6,11,R,G1,AC_095,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
190,6,11,R,G1,AC_095,4,,,4/28/2023,5/12/2023,5/26/2023,,,,5/26/2023,,,,,,
190,6,11,R,G1,AC_095,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,6/9/2023,
191,6,12,L,G1,AC_211,1,,,,,,,,,,,,,,,
191,6,12,L,G1,AC_211,2,,,,,,,,,,,,,,,
191,6,12,L,G1,AC_211,3,,,,,,,,,,,,,,,
191,6,12,L,G1,AC_211,4,,,,,,,,,,,,,,,
191,6,12,L,G1,AC_211,5,,,,,,,,,,,,,,,
191,6,12,R,G1,AC_197,1,,,,,,,,,,,,,,,
191,6,12,R,G1,AC_197,2,,,,,,,,,,,,,,,
191,6,12,R,G1,AC_197,3,,,,,,,,,,,,,,,
191,6,12,R,G1,AC_197,4,,,,,,,,,,,,,,,
191,6,12,R,G1,AC_197,5,,,,,,,,,,,,,,,
192,6,13,L,G1,AC_172,1,,,,,,,,,,,,,,,
192,6,13,L,G1,AC_172,2,,,,,,,,,,,,,,,
192,6,13,L,G1,AC_172,3,,,,,,,,,,,,,,,
192,6,13,L,G1,AC_172,4,,,,,,,,,,,,,,,
192,6,13,L,G1,AC_172,5,,,,,,,,,,,,,,,
192,6,13,R,G1,AC_122,1,,,4/28/2023,,,,,,,,,,,,
192,6,13,R,G1,AC_122,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
192,6,13,R,G1,AC_122,3,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
192,6,13,R,G1,AC_122,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
192,6,13,R,G1,AC_122,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,5/26/2023,
193,6,14,L,G2,AC_197,1,1,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
193,6,14,L,G2,AC_197,2,,,,,,,,,5/12/2023,,,,,,
193,6,14,L,G2,AC_197,3,,,,,,,,,,,,,,,
193,6,14,L,G2,AC_197,4,,,,,,,,,,,,,,,
193,6,14,L,G2,AC_197,5,,,,,,,,,,,,,,,
193,6,14,R,G2,AC_120,1,,,,,,,,,,,,,,,
193,6,14,R,G2,AC_120,2,,,,,,,,,,,,,,,
193,6,14,R,G2,AC_120,3,3,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
193,6,14,R,G2,AC_120,4,,,,,,,,,,,,,,,
193,6,14,R,G2,AC_120,5,,,,,,,,,,,,,,,
194,6,15,L,G2,AC_213,1,,,4/28/2023,,,,,,,,,,,,
194,6,15,L,G2,AC_213,2,,,,,,,,,,,,,,,
194,6,15,L,G2,AC_213,3,3,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
194,6,15,L,G2,AC_213,4,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
194,6,15,L,G2,AC_213,5,,,,,,,,,,,,,,,
194,6,15,R,G1,AC_158,1,,,,,,,,,,,,,,,
194,6,15,R,G1,AC_158,2,,,,,,,,,,,,,,,
194,6,15,R,G1,AC_158,3,,,,,,,,,,,,,,,
194,6,15,R,G1,AC_158,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
194,6,15,R,G1,AC_158,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
195,6,16,L,G1,AC_109,1,,,,5/12/2023,,,,,,,,,,,
195,6,16,L,G1,AC_109,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
195,6,16,L,G1,AC_109,3,,,4/28/2023,5/12/2023,5/26/2023,,,,,,,,,,
195,6,16,L,G1,AC_109,4,4,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,5/26/2023,
195,6,16,L,G1,AC_109,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
195,6,16,R,G2,AC_205,1,,,,,,,,,,,,,,,
195,6,16,R,G2,AC_205,2,,,,,,,,,,,,,,,
195,6,16,R,G2,AC_205,3,,,,,,,,,,,,,,,
195,6,16,R,G2,AC_205,4,,,,,,,,,,,,,,,
195,6,16,R,G2,AC_205,5,,,,,,,,,,,,,,,
196,6,17,L,G1,AC_172,1,,,,,,,,,,,,,,,
196,6,17,L,G1,AC_172,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
196,6,17,L,G1,AC_172,3,3,,4/28/2023,,,,,,,4/28/2023,0,,,6/9/2023,
196,6,17,L,G1,AC_172,4,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
196,6,17,L,G1,AC_172,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
196,6,17,R,G2,AC_143,1,,,,,,,,,,,,,,,
196,6,17,R,G2,AC_143,2,,,,,,,,,,,,,,,
196,6,17,R,G2,AC_143,3,3,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
196,6,17,R,G2,AC_143,4,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
