Block,Location = Point,Recipient = ID,Plant,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Number of Anthers,Corolla area (mm^2),Maximum corolla diameter (mm),Measurement Notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Rosette Diameter (mm) (when available),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes
3,134,BB_146,1,https://drive.google.com/file/d/1atCtpjVYmJV1XUWPDGaCupMU8PabX_YK/view?usp=sharing,2022-03-18,0?,162.368,15.527,,https://drive.google.com/file/d/1gh2SlnPBVZUR-NZjHr-Lx8v3B6gCtpFD/view?usp=sharing,2022-03-18,,,,
3,134,BB_146,2,,,,,,,,,,,,
3,134,BB_146,3,,,,,,,https://drive.google.com/file/d/1_cWIJ6q9e1jFHMhoZjfaJ47BWrevcPeq/view?usp=sharing,2022-03-18,,,,
3,134,BB_146,4,,,,,,,,,,,,
3,134,BB_146,5,,,,,,,,,,,,
3,134,BB_146,6,https://drive.google.com/file/d/128Ov52jSlN-5l5dJezmQIqTsMzJpgAS3/view?usp=sharing,2022-03-04,,,,Rosette Photo,,,,,,
3,134,BB_146,7,,,,,,,https://drive.google.com/file/d/1yC3pXWywiNfZzH8sGeYnuHrpXQYOSzb8/view?usp=sharing,2022-03-04,,,,
3,134,BB_146,8,,,,,,,https://drive.google.com/file/d/1RYxRqgK-QOSOwwzlXP_IW25FX1mchKGs/view?usp=sharing,2022-03-12,,,,
3,134,BB_085,1,https://drive.google.com/file/d/1tzTcGHQYt7kHxF4T34dHf0kjsDFimzHe/view?usp=sharing,2022-02-25,,,,Rosette Photo,https://drive.google.com/file/d/1tzTcGHQYt7kHxF4T34dHf0kjsDFimzHe/view?usp=sharing,2022-02-25,,,,
3,134,BB_085,2,,,,,,,,,,,,
3,134,BB_085,3,,,,,,,https://drive.google.com/file/d/1R355ql4CARNDg3Es2CFiidTe6Bp6Di_R/view?usp=sharing,2022-03-12,,,,
3,134,BB_085,4,https://drive.google.com/file/d/1n6WVM71QRkf6P84VyS7NTJoAPv2GmiEn/view?usp=sharing,2022-03-18,,233.352,18.987,,https://drive.google.com/file/d/1wahlOb9Ujad3CrxJVjiQAUSO2iu6hgCT/view?usp=sharing,2022-03-04,,,,
3,134,BB_085,5,https://drive.google.com/file/d/1mSyvNMKAWBYZaMPLvXtGLy8jaMDKr_sh/view?usp=sharing,2022-03-18,,156.916,15.789,REMOVE - flower and ruler not in same plane,https://drive.google.com/file/d/1R2-ko6fWKhrSUWF_UR10gWq4HqUwLhON/view?usp=sharing,2022-03-12,,,,
3,134,BB_085,6,,,,,,,,,,,,
3,134,BB_085,7,https://drive.google.com/file/d/1g2R-hcMEsdT-WtOva0WqvvXYBTUG5wd6/view?usp=sharing,2022-03-18,,335.104,23.528,,https://drive.google.com/file/d/1R2-ko6fWKhrSUWF_UR10gWq4HqUwLhON/view?usp=sharing,2022-03-12,,,,
3,134,BB_085,8,https://drive.google.com/file/d/1zORhAAhch5jZKj0VQcfFCii_nAIuxoXe/view?usp=sharing,2022-03-04,,,,Rosette Photo,https://drive.google.com/file/d/1zORhAAhch5jZKj0VQcfFCii_nAIuxoXe/view?usp=sharing,2022-03-04,,,,
3,135,BB_208,1,,,,,,,,,,,,
3,135,BB_208,2,,,,,,,,,,,,
3,135,BB_208,3,,,,,,,,,,,,
3,135,BB_208,4,,,,,,,,,,,,
3,135,BB_208,5,,,,,,,,,,,,
3,135,BB_208,6,,,,,,,,,,,,
3,135,BB_208,7,,,,,,,,,,,,
3,135,BB_208,8,,,,,,,,,,,,
3,135,BB_045,1,,,,,,,,,,,,
3,135,BB_045,2,,,,,,,,,,,,
3,135,BB_045,3,,,,,,,,,,,,
3,135,BB_045,4,,,,,,,,,,,,
3,135,BB_045,5,,,,,,,,,,,,
3,135,BB_045,6,https://drive.google.com/file/d/1ShwGa0O42G3oyrOenFkfaxUFWNAc-J8z/view?usp=sharing,2022-04-02,,275.66,20.595,,https://drive.google.com/file/d/1t_ywaHDpA00rJiyz6Yfaje1PdIJx9xoC/view?usp=sharing,2022-04-02,,,,
3,135,BB_045,7,,,,,,,,,,,,
3,135,BB_045,8,,,,,,,,,,,,
3,135,BB_052,1,https://drive.google.com/file/d/1kYVSzK4g1i6cY13uNL-Hofeirc7-GEu-/view?usp=sharing,2022-03-18,,399.254,24.375,,https://drive.google.com/file/d/1q-v68CqQmC5P3zEq8G7hzGZ6Rgp9agKx/view?usp=sharing,2022-03-18,,,,
3,135,BB_052,2,,,,,,,https://drive.google.com/file/d/1jHxrfYiZPNQU8Yu0lNaedzdRx-M6suqH/view?usp=sharing,2022-03-18,,,,
3,135,BB_052,3,https://drive.google.com/file/d/1bqrCX5Ja44JPoveOsw1wWyEjOuS3hvYu/view?usp=sharing,2022-03-18,,301.612,21.438,,https://drive.google.com/file/d/1csUn831vQFHQA02w10hBzXLOImgh0DJG/view?usp=sharing,2022-03-18,,,,
3,135,BB_052,4,,,,,,,https://drive.google.com/file/d/1QxSjCCcQlNy9F60at1OewO7Xw3VveZ6T/view?usp=sharing,2022-03-12,,,,
3,135,BB_052,5,,,,,,,,,,,,
3,135,BB_052,6,,,,,,,,,,,,
3,135,BB_052,7,,,,,,,,,,,,
3,135,BB_052,8,,,,,,,,,,,,
3,136,BB_210,1,,,,,,,,,,,,
3,136,BB_210,2,,,,,,,,,,,,
3,136,BB_210,3,,,,,,,https://drive.google.com/file/d/1rvKlulufZivpqecqTPjIds3YKm53Y20x/view?usp=sharing,2022-04-02,,,,
3,136,BB_210,4,,,,,,,,,,,,
3,136,BB_210,5,,,,,,,,,,,,
3,136,BB_210,6,,,,,,,,,,,,
3,136,BB_210,7,https://drive.google.com/file/d/1okW5K_FHrRlD9R1aWi4Ol_hgkWefEMYt/view?usp=sharing,2022-03-26,,230.428,21.783,,https://drive.google.com/file/d/1QvwbmgIfm66h63ELc6nVc6WEtBABzaEX/view?usp=sharing,2022-03-12,,,,
3,136,BB_210,8,,,,,,,,,,,,
3,136,BB_048,1,,,,,,,,,,,,
3,136,BB_048,2,,,,,,,https://drive.google.com/file/d/1r3lDnEGjMIjBIJO00TDlkQm48i6pNPyY/view?usp=sharing,2022-04-02,,,,
3,136,BB_048,3,,,,,,,,,,,,
3,136,BB_048,4,,,,,,,,,,,,
3,136,BB_048,5,,,,,,,,,,,,
3,136,BB_048,6,,,,,,,,,,,,
3,136,BB_048,7,,,,,,,,,,,,
3,136,BB_048,8,,,,,,,,,,,,
3,136,BB_061,1,,,,,,,,,,,,
3,136,BB_061,2,,,,,,,,,,,,
3,136,BB_061,3,,,,,,,,,,,,
3,136,BB_061,4,,,,,,,,,,,,
3,136,BB_061,5,https://drive.google.com/file/d/1w-1KKpJ9LQ44vSucJ_TUnJtt3sWuzWKb/view?usp=sharing,2022-04-08,,121.554,13.862,,,,,,,
3,136,BB_061,6,https://drive.google.com/file/d/148XN2w5vEAXjF3d1NGCrn8onsH_0TVnM/view?usp=sharing,2022-04-02,,200.17,18.821,,https://drive.google.com/file/d/1nGr8wUMeEJHoIdG_EnNy_EKIWGgXJOXn/view?usp=sharing,2022-04-02,,,,
3,136,BB_061,7,,,,,,,,,,,,
3,136,BB_061,8,https://drive.google.com/file/d/1og4Q7rv86RtexEr0W2YHWQ7qNDqWUzom/view?usp=sharing,2022-03-26,,181.33,17.747,,https://drive.google.com/file/d/1oXz-b2e1U-J-JO9BTNS34BVe8gc96lhV/view?usp=sharing,2022-03-26,,,,
3,137,BB_140,1,,,,,,,https://drive.google.com/file/d/16QES-Cj7HcfhhldCkZJEV-0NqMwxN0m_/view?usp=sharing,2022-03-04,,,,
3,137,BB_140,2,,,,,,,https://drive.google.com/file/d/1oLe2XIwpnZoZSn3nTQGIq47exhr6GQrL/view?usp=sharing,2022-03-04,,,,
3,137,BB_140,3,https://drive.google.com/file/d/1lRL5nQ4Hcpp-gCB3SwScwJqR5hGTwhG6/view?usp=sharing,2022-03-18,,380.728,25.04,,https://drive.google.com/file/d/1mdnXa4s6nkzyPzpJ68mPyMVx4kVZGWBK/view?usp=sharing,2022-03-18,,,,
3,137,BB_140,4,,,,,,,,,,,,
3,137,BB_140,5,https://drive.google.com/file/d/1dAabJgnd-UoYaZ8JsUlIvnNCXSnbhTu_/view?usp=sharing,2022-04-02,,219.921,18.142,,https://drive.google.com/file/d/1m6ONNSpvisoZhbtGYfV0QmbgpRYzPKVw/view?usp=sharing,2022-04-02,,,,
3,137,BB_140,6,,,,,,,,,,,,
3,137,BB_140,7,,,,,,,,,,,,
3,137,BB_140,8,,,,,,,,,,,,
3,137,BB_150,1,https://drive.google.com/file/d/1Qu_PkV56GJxLfXW51gYyjWFQvxd4bIcx/view?usp=sharing,2022-03-12,,334.368,23.513,,https://drive.google.com/file/d/1QvFDiDd4bPcAHbJy6yx9qpQ8S16ne7Yc/view?usp=sharing,2022-03-12,,,,
3,137,BB_150,2,,,,,,,https://drive.google.com/file/d/1Qt9hqbC_LJfQJ_yuUFIRIO8CmCzz-aTg/view?usp=sharing,2022-03-12,,,,
3,137,BB_150,3,,,,,,,,,,,,
3,137,BB_150,4,https://drive.google.com/file/d/1QrWKzS-LwzB2kEmMg97Nb667ovPoy8Mq/view?usp=sharing,2022-03-12,,270.092,23.022,,https://drive.google.com/file/d/1Qr_6sedR3YBbaheGa4zZC-XNHS3119ah/view?usp=sharing,2022-03-12,,,,
3,137,BB_150,5,,,,,,,,,,,,
3,137,BB_150,6,,,,,,,,,,,,
3,137,BB_150,7,https://drive.google.com/file/d/1oFV6A0AA7qlMspyBrDrpitis0rv3oihe/view?usp=sharing,2022-03-26,,191.707,16.678,,https://drive.google.com/file/d/1oENiL0ctxJDzeGC5FVdTzqvEQU4Ks5uh/view?usp=sharing,2022-03-26,,,,
3,137,BB_150,8,,,,,,,https://drive.google.com/file/d/1pO6VU46f9YYnts9Ga98YQYgkb9DRNYTa/view?usp=sharing,2022-03-18,,,,
3,137,BB_031,1,https://drive.google.com/file/d/1W7Krb0Rdu83oJ7SxCFAH1KekvF7hN7Ir/view?usp=sharing,2022-04-02,,492.318,28.941,,https://drive.google.com/file/d/1jmNJBKao7ReCLxiHSl4tCqpLLIz7WKHs/view?usp=sharing,2022-04-02,,,,
3,137,BB_031,2,https://drive.google.com/file/d/1dXdufQOTSoHp3mu_ZT-NQVPJPp_A30RB/view?usp=sharing,2022-03-18,,523.824,27.444,,https://drive.google.com/file/d/1exPkSurA6rfS6l5ws9p3EsOpXYLptvOf/view?usp=sharing,2022-03-18,,,,
3,137,BB_031,3,,,,,,,https://drive.google.com/file/d/1oK5i0PxliRgrNYCV3MdL0THF34tCh7pi/view?usp=sharing,2022-03-26,,,,
3,137,BB_031,4,,,,,,,,,,,,
3,137,BB_031,5,,,,,,,,,,,,
3,137,BB_031,6,,,,,,,,,,,,
3,137,BB_031,7,,,,,,,,,,,,
3,137,BB_031,8,,,,,,,,,,,,
3,138,BB_160,1,https://drive.google.com/file/d/1QpgZxYFCmwhrufAxLQyR3M9TJYW9sEHN/view?usp=sharing,2022-03-12,,188.731,17.124,,https://drive.google.com/file/d/1Qq2zAAdqlCvC8I6ldm7bIyljGhlKG1PT/view?usp=sharing,2022-03-12,,,,
3,138,BB_160,2,,,,,,,,,,,,
3,138,BB_160,3,https://drive.google.com/file/d/1tx5c4sQeYyN5mMcdtKIIPGS82ItUA3nk/view?usp=sharing,2022-02-25,6,169.733,15.931,,https://drive.google.com/file/d/1tpt66oeXDvCXN6AEzkJWHh2YDAgFmUu7/view?usp=sharing,2022-02-25,,,,
3,138,BB_160,4,,,,,,,https://drive.google.com/file/d/1Qr4YvENv6f-Ewu3vxPZUA4Jt-9lDGIyI/view?usp=sharing,2022-03-12,,,,
3,138,BB_160,5,,,,,,,https://drive.google.com/file/d/1pqQcE-rhtTV1InAieQnAYb4oNhS4XVmr/view?usp=sharing,2022-03-18,,,,
3,138,BB_160,6,,,,,,,,,,,,
3,138,BB_160,7,,,,,,,https://drive.google.com/file/d/1kKl7ROpE8K_waPotk11cNouPL5m1xN-O/view?usp=sharing,2022-03-18,,,,
3,138,BB_160,8,https://drive.google.com/file/d/1QmlBdpBU8pEDSvihEYbKKSNtWi5omWYl/view?usp=sharing,2022-03-12,,123.314,15.022,,https://drive.google.com/file/d/1QoThqLuee2tC9VDSPOqEmXfa2miZd0Lp/view?usp=sharing,2022-03-12,,,,
3,138,BB_185,1,,,,,,,,,,,,
3,138,BB_185,2,,,,,,,,,,,,
3,138,BB_185,3,,,,,,,,,,,,
3,138,BB_185,4,,,,,,,,,,,,
3,138,BB_185,5,,,,,,,,,,,,
3,138,BB_185,6,,,,,,,,,,,,
3,138,BB_185,7,,,,,,,,,,,,
3,138,BB_185,8,,,,,,,,,,,,
3,138,BB_076,1,,,,,,,,,,,,
3,138,BB_076,2,,,,,,,,,,,,
3,138,BB_076,3,,,,,,,,,,,,
3,138,BB_076,4,,,,,,,,,,,,
3,138,BB_076,5,https://drive.google.com/file/d/1QkOchB9Jy4VMt6RPWYFH8v2Za4HgTNPx/view?usp=sharing,2022-03-12,,275.832,21.296,,https://drive.google.com/file/d/1QmXlLy_RgJ3uKAS9XTEm3aeonKhygjWl/view?usp=sharing,2022-03-12,,,,
3,138,BB_076,6,,,,,,,,,,,,
3,138,BB_076,7,,,,,,,,,,,,
3,138,BB_076,8,,,,,,,,,,,,
3,139,BB_113,1,,,,,,,,,,,,
3,139,BB_113,2,,,,,,,,,,,,
3,139,BB_113,3,,,,,,,,,,,,
3,139,BB_113,4,,,,,,,,,,,,
3,139,BB_113,5,,,,,,,,,,,,
3,139,BB_113,6,,,,,,,,,,,,
3,139,BB_113,7,,,,,,,,,,,,
3,139,BB_113,8,,,,,,,,,,,,
3,139,BB_200,1,,,,,,,,,,,,
3,139,BB_200,2,,,,,,,,,,,,
3,139,BB_200,3,https://drive.google.com/file/d/1o9lPD5pItYJ8WjOrgAR60U4Z8oE82BJt/view?usp=sharing,2022-03-26,,427.626,26.428,,,,,,,
3,139,BB_200,4,,,,,,,,,,,,
3,139,BB_200,5,https://drive.google.com/file/d/1Qj3xI23UuCf9ac9hs9a5kzsueUsSMtLn/view?usp=sharing,2022-03-12,,,,flower torn,https://drive.google.com/file/d/1Qk8QCv_hORQtkXPJWrGNc3c9unwC-3SV/view?usp=sharing,2022-03-12,,,,
3,139,BB_200,6,,,,,,,,,,,,
3,139,BB_200,7,https://drive.google.com/file/d/100PlF0cUUS8CA8lD5bOLTBPZBwSP4RGK/view?usp=sharing,2022-04-02,,372.311,23.946,,https://drive.google.com/file/d/1oBmvmxhVoVrkpZM2XTYcpNxp-cZl3TQj/view?usp=sharing,2022-03-26,,,,
3,139,BB_200,8,,,,,,,,,,,,
3,139,BB_046,1,,,,,,,,,,,,
3,139,BB_046,2,,,,,,,https://drive.google.com/file/d/1iwlenHvWI315F3zq5xxWsCLqAq8kEEUG/view?usp=sharing,2022-03-18,,,,
3,139,BB_046,3,,,,,,,,,,,,
3,139,BB_046,4,,,,,,,https://drive.google.com/file/d/1c90RxA8wcyRApcLl-PW336E5b9vkg32q/view?usp=sharing,2022-03-18,,,,
3,139,BB_046,5,https://drive.google.com/file/d/1b5RE6UhxBPZWOHeQUZp4wbuhrDpQbQX5/view?usp=sharing,2022-03-18,,454.849,27.044,,https://drive.google.com/file/d/1oTVInj8bPY44czjU-BxJ14ZUaACXJiv6/view?usp=sharing,2022-03-18,,,,
3,139,BB_046,6,,,,,,,,,,,,
3,139,BB_046,7,,,,,,,,,,,,
3,139,BB_046,8,,,,,,,,,,,,
3,141,BB_163,1,,,,,,,,,,,,
3,141,BB_163,2,,,,,,,,,,,,
3,141,BB_163,3,https://drive.google.com/file/d/1QgaZZuRthIa3TyG54Yawpiy5Hojozhez/view?usp=sharing,2022-03-12,,203.332,18.723,,https://drive.google.com/file/d/1QhnU9xxgHCvMihGS092CHvhOKYKGcbdC/view?usp=sharing,2022-03-12,,,,
3,141,BB_163,4,,,,,,,,,,,,
3,141,BB_163,5,,,,,,,,,,,,
3,141,BB_163,6,,,,,,,,,,,,
3,141,BB_163,7,,,,,,,,,,,,
3,141,BB_163,8,,,,,,,https://drive.google.com/file/d/1ZqQg0IXr7i2syGA8Iuhyuqxn3oFA3jgs/view?usp=sharing,2022-03-18,,,,
3,141,BB_164,1,https://drive.google.com/file/d/1o-t07D9RokXgUeHAOZgPY_XpMcpsrzWn/view?usp=sharing,2022-03-26,,289.415,21.811,,https://drive.google.com/file/d/1o-agmp9gpUyjXvfJ1f30kpvKmFFOEiGR/view?usp=sharing,2022-03-26,,,,
3,141,BB_164,2,https://drive.google.com/file/d/1nwlsAMhTvJUn_lCljZcvgtrorEJ8s-dl/view?usp=sharing,2022-03-26,,246.479,19.615,,,,,,,
3,141,BB_164,3,,,,,,,https://drive.google.com/file/d/1QcweVvblKgZ5kxyGNhLKYknOH0lxN61u/view?usp=sharing,2022-03-12,,,,
3,141,BB_164,4,https://drive.google.com/file/d/1vyQRFOEYfPDOvC024B3o6mIS82kCiiRW/view?usp=sharing,2022-04-09,,231.862,20.923,,https://drive.google.com/file/d/1vzQMnuPsHzfhni41_D9rBj6voGENzTpG/view?usp=sharing,2022-04-09,,,,
3,141,BB_164,5,,,,,,,https://drive.google.com/file/d/1QdTNMsF5OEnnnRjpwFAfQsHjIKNIZeuB/view?usp=sharing,2022-03-12,,,,
3,141,BB_164,6,,,,,,,,,,,,
3,141,BB_164,7,,,,,,,,,,,,
3,141,BB_164,8,https://drive.google.com/file/d/1AemmfpTm_e-o97ph-a2WWrK4w_5DyOYP/view?usp=sharing,2022-04-02,,164.237,16.919,,https://drive.google.com/file/d/1RzV5N1ylGFj3C5AlLqkyQIEY_PgQeVl3/view?usp=sharing,2022-04-02,,,,
3,141,BB_192,1,https://drive.google.com/file/d/1nvBJ5W6DzvD0y1E2VsMiEkBKDdGpmwC-/view?usp=sharing,2022-03-26,,387.011,25.375,,https://drive.google.com/file/d/1mH5f8hmZFRT64TxlF_URSIf4EkXs4j34/view?usp=sharing,2022-03-18,,,,
3,141,BB_192,2,,,,,,,,,,,,
3,141,BB_192,3,,,,,,,https://drive.google.com/file/d/1eBdf7rygG-iJGojUhwujlj1RWcN_cQ_O/view?usp=sharing,2022-03-18,,,,
3,141,BB_192,4,,,,,,,,,,,,
3,141,BB_192,5,,,,,,,,,,,,
3,141,BB_192,6,,,,,,,,,,,,
3,141,BB_192,7,,,,,,,,,,,,
3,141,BB_192,8,,,,,,,,,,,,
3,141,BB_037,1,https://drive.google.com/file/d/1hA5sai9ji_wQqioiaAB2qfUju67vtxM4/view?usp=sharing,2022-03-18,,490.679,29.556,,https://drive.google.com/file/d/1n8UBum-3yoTnej5y6s5agxOJghabeJ2I/view?usp=sharing,2022-03-18,,,,
3,141,BB_037,2,,,,,,,https://drive.google.com/file/d/1QU3EMYd4W3vBYD7a2JHzdxupEmvs1E8O/view?usp=sharing,2022-03-12,,,,
3,141,BB_037,3,,,,,,,,,,,,
3,141,BB_037,4,https://drive.google.com/file/d/1nsWnyVDYUYgJjsH0EgEpyKrjDrudtelp/view?usp=sharing,2022-03-26,0?,,30.921,missing petals,https://drive.google.com/file/d/1a02I3SdG1nZ2LHphxdkBZuw-PX0WThus/view?usp=sharing,2022-03-18,,,,
3,141,BB_037,5,,,,,,,,,,,,
3,141,BB_037,6,,,,,,,,,,,,
3,141,BB_037,7,,,,,,,,,,,,
3,141,BB_037,8,https://drive.google.com/file/d/1Ih_SbxlyXRAdDeu8hWLkLPGhDT2T95ki/view?usp=sharing,2022-04-02,,239.596,20.363,,https://drive.google.com/file/d/13Z1rfvFxMfB0LG7JaAhoHDqyxW0LkI2l/view?usp=sharing,2022-04-02,,,,
3,142,BB_104,1,https://drive.google.com/file/d/1nlMoWf0m9t5V6lh97Kd5dJxuZNdEfFfN/view?usp=sharing,2022-03-26,,531.265,30.482,,https://drive.google.com/file/d/1ml69z7PdNNJBUCXwAfDO5bD54zM8uZ6e/view?usp=sharing,2022-03-18,,,,
3,142,BB_104,2,,,,,,,,,,,,
3,142,BB_104,3,,,,,,,,,,,,
3,142,BB_104,4,,,,,,,https://drive.google.com/file/d/1kweQxYC3sNsNH9QK_311TUjhxNgJ8Kgn/view?usp=sharing,2022-03-18,,,,
3,142,BB_104,5,,,,,,,,,,,,
3,142,BB_104,6,https://drive.google.com/file/d/1QRncjB2mnnGjHpUiYQqSUjD5Zeyemv4h/view?usp=sharing,2022-03-12,,287.676,25.231,REMOVE - missing petals,https://drive.google.com/file/d/1QT0cIrnclBzBLm18lM4hzRKwoBCb51KN/view?usp=sharing,2022-03-12,,,,
3,142,BB_104,7,,,,,,,,,,,,
3,142,BB_104,8,,,,,,,,,,,,
3,142,BB_154,1,,,,,,,,,,,,
3,142,BB_154,2,,,,,,,https://drive.google.com/file/d/1baEtLztgwZ8TfwXHV4yT_qXsEGVQEVbQ/view?usp=sharing,2022-03-18,,,,
3,142,BB_154,3,,,,,,,,,,,,
3,142,BB_154,4,,,,,,,,,,,,
3,142,BB_154,5,,,,,,,,,,,,
3,142,BB_154,6,,,,,,,,,,,,
3,142,BB_154,7,https://drive.google.com/file/d/1nl8espVbVxf3wWEyC0ZFejElN3wY13mv/view?usp=sharing,2022-03-18,,313.288,21.73,,https://drive.google.com/file/d/1pIgEezfr2tibyk8dJ35eVh0emJyfzUzj/view?usp=sharing,2022-03-18,,,,
3,142,BB_154,8,,,,,,,,,,,,
3,142,BB_054,1,,,,,,,,,,,,
3,142,BB_054,2,,,,,,,,,,,,
3,142,BB_054,3,,,,,,,,,,,,
3,142,BB_054,4,https://drive.google.com/file/d/1qpb5F9NUbEyiA1Q6VVSuoLS8rvogr-AM/view?usp=sharing,2022-03-18,,550.498,28.973,,https://drive.google.com/file/d/1QP45iEgdUFIan_ylHp2zIdJYb7kr1Y3I/view?usp=sharing,2022-03-12,,,,
3,142,BB_054,5,,,,,,,https://drive.google.com/file/d/1QPS1pJGoBusSfUHsdIzP6nzWluoyF0wO/view?usp=sharing,2022-03-12,,,,
3,142,BB_054,6,,,,,,,https://drive.google.com/file/d/1gdjvLGH2-PUw7qyuZ4pZzXnXfnoGFgpl/view?usp=sharing,2022-03-18,,,,
3,142,BB_054,7,,,,,,,https://drive.google.com/file/d/1QNuMvTySGKIjxqfFRUqjg5y-hu53m08O/view?usp=sharing,2022-03-12,,,,
3,142,BB_054,8,,,,,,,https://drive.google.com/file/d/1aiil7oIrmvepGkJ0DO72l0QUsZDZ06w1/view?usp=sharing,2022-03-18,,,,
3,143,BB_110,1,,,,,,,https://drive.google.com/file/d/1bRs7wKSDzc_dUvdrQatNkArEndUc45yi/view?usp=sharing,2022-03-04,,,,
3,143,BB_110,2,,,,,,,,,,,,
3,143,BB_110,3,,,,,,,https://drive.google.com/file/d/1lFPcV8goVoM-XgteoslrwZ_gF0qQNOe_/view?usp=sharing,2022-03-18,,,,
3,143,BB_110,4,,,,,,,,,,,,
3,143,BB_110,5,,,,,,,,,,,,
3,143,BB_110,6,https://drive.google.com/file/d/1tp-CXUTW5xCM7km1g4CUl3bWAAE8v6nU/view?usp=sharing,2022-02-25,,129.626,14.406,,https://drive.google.com/file/d/1uTEiAfNocqc8BvPuusODOWJApcpoPA6M/view?usp=sharing,2022-02-25,,,,
3,143,BB_110,7,,,,,,,,,,,,
3,143,BB_110,8,,,,,,,https://drive.google.com/file/d/1QMmxQvXNZGYAfxJUP8gLwmV-K8mu1wxz/view?usp=sharing,2022-03-12,,,,
3,143,BB_017,1,,,,,,,https://drive.google.com/file/d/1QJ8_iJn4KzOjSoEqcndOSAb-UfKpuDrb/view?usp=sharing,2022-03-12,,,,
3,143,BB_017,2,https://drive.google.com/file/d/1vup0OGk5wNnSxH7Eb_95VpppfKXR_Cos/view?usp=sharing,2022-04-09,,102.735,15.021,REMOVE - crumpled,https://drive.google.com/file/d/1vvBLwcfZuS69wvq9ShljdHSRADR6h0ZW/view?usp=sharing,2022-04-09,,,,
3,143,BB_017,3,https://drive.google.com/file/d/1QEFMj8xSmrxwmwm4z1DYZoJi1DSUmSiV/view?usp=sharing,2022-03-12,,391.281,24.92,,https://drive.google.com/file/d/1QIJE-_ABywX5TQxspP0CUM_7fry-x3cw/view?usp=sharing,2022-03-12,,,,
3,143,BB_017,4,,,,,,,https://drive.google.com/file/d/1QBElqR7_zhqHBSCzm1AobHJIEx1BhCiR/view?usp=sharing,2022-03-12,,,,
3,143,BB_017,5,https://drive.google.com/file/d/1f-aelpHi7iwgIjzMlA1dE6QNcIygIfr8/view?usp=sharing,2022-03-18,,376.544,23.764,,https://drive.google.com/file/d/1Q9zAcPWEl97JUDtW4KHMQsti59szXf4y/view?usp=sharing,2022-03-12,,,,
3,143,BB_017,6,https://drive.google.com/file/d/1Q75PBylv-U1F7irAuiIGOIXaxIiDDoCb/view?usp=sharing,2022-03-12,,376.643,24.437,,https://drive.google.com/file/d/1Q9hFtr_uAl06Ss1ZpRr5rWPbW6PRSPhM/view?usp=sharing,2022-03-12,,,,
3,143,BB_017,7,,,,,,,,,,,,
3,143,BB_017,8,,,,,,,,,,,,
3,143,BB_094,1,,,,,,,,,,,,
3,143,BB_094,2,,,,,,,,,,,,
3,143,BB_094,3,https://drive.google.com/file/d/1cofYTH-y0njwKTT4LqHvKNt1t6Uapig6/view?usp=sharing,2022-03-18,,294.747,21.441,,https://drive.google.com/file/d/1_VYUR5z2IMqcIjIyUAv1I7Y6EZHrLDp3/view?usp=sharing,2022-03-18,,,,
3,143,BB_094,4,,,,,,,https://drive.google.com/file/d/1nl0AH24YG9YKDttI7VwsRjCK7ebI3P23/view?usp=sharing,2022-03-26,,,,
3,143,BB_094,5,,,,,,,,,,,,
3,143,BB_094,6,,,,,,,,,,,,
3,143,BB_094,7,,,,,,,,,,,,
3,143,BB_094,8,,,,,,,,,,,,
3,144,BB_105,1,https://drive.google.com/file/d/1pp5fBhDzS9iTgP322hvoXD7Gh1XVtyUH/view?usp=sharing,2022-03-18,,279.873,24.421,REMOVE - missing petal,https://drive.google.com/file/d/1hK35ruwVxucLsSrjXavJSkz6pe2dKI-D/view?usp=sharing,2022-03-18,,,,
3,144,BB_105,2,,,,,,,,,,,,
3,144,BB_105,3,,,,,,,https://drive.google.com/file/d/1Q6RThZJdYMGTmWZ0-o96R8jkgTzWsEw7/view?usp=sharing,2022-03-12,,,,
3,144,BB_105,4,https://drive.google.com/file/d/1iwM3MVvWe0871s68kZmv0cjTB2kPIwQM/view?usp=sharing,2022-03-18,,334.511,22.855,,https://drive.google.com/file/d/1kR5QwS2dLgG21L7-PF-XwS3GynqKIbrL/view?usp=sharing,2022-03-18,,,,
3,144,BB_105,5,,,,,,,,,,,,
3,144,BB_105,6,,,,,,,,,,,,
3,144,BB_105,7,,,,,,,,,,,,
3,144,BB_105,8,https://drive.google.com/file/d/1Q4xIsNdF0OR12hcnJTkZaY6karMZzzak/view?usp=sharing,2022-03-12,,267.915,22.08,REMOVE - FOLDED,,,,,,
3,144,BB_119,1,,,,,,,,,,,,
3,144,BB_119,2,,,,,,,,,,,,
3,144,BB_119,3,https://drive.google.com/file/d/1nivofXXl1gqF_eFYK3wYu5pzhz2yPACR/view?usp=sharing,2022-03-26,,382.861,24.074,,https://drive.google.com/file/d/1nhBLaKrHPCW2NX0o-r_8Wh70fyITeA0q/view?usp=sharing,2022-03-26,,,,
3,144,BB_119,4,,,,,,,,,,,,
3,144,BB_119,5,,,,,,,,,,,,
3,144,BB_119,6,,,,,,,,,,,,
3,144,BB_119,7,,,,,,,,,,,,
3,144,BB_119,8,,,,,,,,,,,,
3,144,BB_070,1,,,,,,,,,,,,
3,144,BB_070,2,,,,,,,,,,,,
