Transect,Sequence,Recipient,Plant_ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,(paste here),,,,,,Corolla Diameter,Units,(paste here),Corolla Area,Units,Measurement Notes,,,,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Length of longest leaf (mm),Area of smallest polygon that encloses leaf tips and rosette (mm^2),(paste here),,,,,,Length of longest leaf (mm),Units,(paste here),Area of smallest polygon that encloses leaf tips and rosette (mm^2),# of Anthers,
8,1428,HR_068,7,https://drive.google.com/file/d/17uOysz2l1Dh9u7BzSTdJBVxVXpsg7Ci8/view?usp=sharing,2022-04-14,,,,,,,25.194,,,,,flower torn,,,,https://drive.google.com/file/d/1Un1Ls4xHLv5RJvcn-E2fR0huao4gYZC8/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1428,HR_068,8,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1rHtKre3PypnoK2lIlB6h46DnFbJKA8x-/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1429,HR_181,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/10G9GI-MQG5JsjIuNRAnOexhSYGckS_hq/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1429,HR_181,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1430,HR_181,3,https://drive.google.com/file/d/1UjcfYhdKAOqb1b5gV5toujY9N9Tme2Mf/view?usp=sharing,2022-03-16,,,,,,,22.737,mm,,326.166,mm^2,,,,,https://drive.google.com/file/d/1UkvtT1L2P87Ztx0Dbw00RMTP67BSP5_-/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1430,HR_181,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1UU9TUJKGVJCpmFHe3bXykFXObc9c0h1q/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1431,HR_181,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1UMrZhdetsHMNDPYq4mkPEbfcWYzwMtvd/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1431,HR_181,6,,,,,,,,,,,,,,,,,,"https://drive.google.com/file/d/106kXsfnCh6BsbHF0fP0hDgGFjo6owTmw/view?usp=sharing, https://drive.google.com/file/d/10DLOCtakbElrjQG0XVXnxWFmDOqHxcHJ/view?usp=sharing",2022-03-24,,,,,,,,,,,,,,
8,1432,HR_181,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/106Z9V3ePCP0iSg_BqE1fVG76RMHh0dKP/view?usp=sharing,2022-03-24,,,,,,,,,,,,,, 
8,1432,HR_181,8,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1UKWLCcHUGJGDtWyArCCjwfWz_NQTaiKU/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1433,HR_034,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/104D91JFT9OnRzX7cL62N1aDdFvbR8mCH/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1433,HR_034,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1434,HR_034,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1434,HR_034,4,https://drive.google.com/file/d/1UC7OUx_Ib2-JY4WIxiBIoSh_xgad3s9G/view?usp=sharing,2022-03-16,,,,,,,22.263,mm,,326.166,mm^2,,,,,https://drive.google.com/file/d/1UIj8HVZW1JY1NpWjDiCAc1PbWIlgGGtm/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1435,HR_034,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1435,HR_034,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/102UJoE16qPRVXdrp1WGGOGLWPtQ4eWhU/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1436,HR_034,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/101jzCQ_zDoWVq4XXY38M07Ar9yQxWfqq/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1436,HR_034,8,https://drive.google.com/file/d/1U62MMB_VK3M6dAxur0G0zZcdBsfHVmRI/view?usp=sharing,2022-03-16,,,,,,,19.624,mm,,238.225,,,,,,https://drive.google.com/file/d/1U6fAtz3UKdrkB4_g6X_3sXwAWpAmnrGd/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1437,HR_018,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1U2B5RKt1D9lYzKVylwb7K7X0Tit1rtmj/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1437,HR_018,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1U-D3wNTQZhdDBHJ0yz2HlyOCIO9fmF43/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1438,HR_018,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Tzb3rCWegrTTaDn0aMH-BkwsacdKWYkT/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1438,HR_018,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Txy66t1i8YxO4XkntbEc9BjHQ8uwx9lj/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1439,HR_018,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1TqSUZ0tc7qGZddv6DVkc7JkZgG15I5kJ/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1439,HR_018,6,https://drive.google.com/file/d/11oSU1Jrb-kYxIvaHVZCd2NczBE_51h_n/view?usp=sharing,2022-03-10,,,,,,,22.211,mm,,329.174,,,,,,https://drive.google.com/file/d/11pxPtbneQbBuKcPQFg63Pf4Hq0Qsyc3Z/view?usp=sharing,2022-03-10,,,,,,,,,,,,,,
8,1440,HR_018,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1TnE2S49pjoDaGoeWdD0JU8WzjCon080c/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1440,HR_018,8,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/11nButn4IJAxfqaWuSmmDSvz8VukLShSE/view?usp=sharing; https://drive.google.com/file/d/11iqWU5rARde4oKXnfV0G-iVMRgj9oLqX/view?usp=sharing,2022-03-10; 2022-03-10,,,,,,,,,,,,,,
8,1441,HR_020,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/10-65yc4NVEEZcY-xekiEaOKqSRHeucb8/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1441,HR_020,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-yXjMSMHFluf59iyN1Th9ch4ACVcfyA3/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1442,HR_020,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Tkq4BpAEYOUsCd89nwwFpDZTooWtZSw9/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1442,HR_020,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-yMRbk2CTFGQBh3KVgZ6fXYt3JQPJQeJ/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1443,HR_020,5,https://drive.google.com/file/d/1TcXWx-t2FrrSpAEZ-EcYBoh7YjPRpv7c/view?usp=sharing,2022-03-16,,,,,,,19.207,mm,,251.305,mm^2,,,,,https://drive.google.com/file/d/1TdIlRsxeTgsO99WtP5r1GeHTLdJIIDL3/view?usp=sharing,2022-03-16,,,,,,,,,,,,,4,
8,1443,HR_020,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-xmjkIuC2LM7KL46pF9WkpheXR1akNS6/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1444,HR_020,7,https://drive.google.com/file/d/13U4LBG-jhTMxyzHLzcEqS-lMJSCPzsQl/view?usp=sharing,2022-03-31,,,,,,,24.136,mm,,356.642,mm^2,,,,,https://drive.google.com/file/d/1-jyL-IfJADOEbILS1hUVTdPXEt4yX0gX/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1444,HR_020,8,https://drive.google.com/file/d/1TRZFEDqhdKjzGEhapZ0Twxgx5S98oeuk/view?usp=sharing,2022-03-16,,,,,,,21.158,mm,,276.241,mm^2,,,,,https://drive.google.com/file/d/1TUlXXIuj2arcPZAXaAjrfQxCXMA0SnXh/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1445,HR_116,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-jnmLA_gBFe172XcBKIwL90W-blIK0W2/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1445,HR_116,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1TN0sKiCtVu4nlcqvVa5807AesXrqYTxt/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1446,HR_116,3,https://drive.google.com/file/d/1TK51R7hDn0gTBKgxaPlnyzWAh43UE43p/view?usp=sharing,2022-03-16,,,,,,,16.368,mm,,144.183,mm^2,minor folding,,,,https://drive.google.com/file/d/1TKL3yo9UjwkYBeDeBku-_ncj3ahSQfrW/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1446,HR_116,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1TDsA_Q5oL-cCJVujUDPgXk60pPp1u0kK/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1447,HR_116,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1T65z83vVf9_I6RILkbx-OYLZpfS3--6G/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1447,HR_116,6,https://drive.google.com/file/d/11sZP7DkX8XYcwYZMmUFzF8-3MH_jbbVv/view?usp=sharing,2022-03-10,,,,,,,18.459,mm,,212.012,mm^2,,,,,https://drive.google.com/file/d/11saGvdrwhqWU91o6sxDiO1XigU2xp6nQ/view?usp=sharing,2022-03-10,,,,,,,,,,,,,,
8,1448,HR_116,7,https://drive.google.com/file/d/11C6vTHyR0B7qExfDiwtuuLHiy3oiClkC/view?usp=sharing,2022-03-31,,,,,,,20.661,mm,,284.572,mm^2,,,,,https://drive.google.com/file/d/1T4f4hR32Lx0kAoCx72LHmWGJPkMNsFzC/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1448,HR_116,8,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Syd0fCQDN9R_5gBuKXJkck4OW2jxOZHd/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1449,HR_014,1,https://drive.google.com/file/d/1-gV0RqubANo_Um2k3SdBJllslEMLTNl0/view?usp=sharing,2022-03-24,,,,,,,22.243,mm,,275.33,mm^2,,,,,https://drive.google.com/file/d/1-fZg96NCyoX3iurUbcTtAiW6QNNa8glZ/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1449,HR_014,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-f-Mmcdc_7BrfZ65Y3PMpTM1IWI5cqx6/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1450,HR_014,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-e6hzwHRjvtkc63Ajc1bT56eQOhPpMnJ/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1450,HR_014,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1451,HR_014,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1451,HR_014,6,https://drive.google.com/file/d/1SiyuXA9AKMa3JG8Ji9kbDv5sZRXb2XY5/view?usp=sharing,2022-03-16,,,,,,,22.13,mm,,277.754,mm^2,,,,,https://drive.google.com/file/d/1SqVqT8PYPZLZ51wo24VMxYDoAsj8gDvj/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1452,HR_014,7,https://drive.google.com/file/d/1Sd96kUjkg79xr757coaxyZb8n76Z9Rme/view?usp=sharing,2022-03-16,,,,,,,24.239,mm,,356.219,mm^2,,,,,https://drive.google.com/file/d/1SegpqtZOp-MwFzl2DGu91h1Si3FggW4l/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1452,HR_014,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1453,HR_040,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-cupnTpeNTi9RKyvmJVK3-gDPvI6BtUb/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1453,HR_040,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-a_FR0PyN5ODBe7MKqrsnx3tV5UbR7r8/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1454,HR_040,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-UTdWoN7q4kiawpYQcjbmCINSOttqLGb/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1454,HR_040,4,https://drive.google.com/file/d/1ScZG_161h-We5iLiDH7iGySkj_GagCAb/view?usp=sharing,2022-03-16,,,,,,,21.969,mm,,290.913,mm^2,,,,,https://drive.google.com/file/d/1ScrNwv6xodos7P72hvfb9nJQqwhvG5L7/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1455,HR_040,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1455,HR_040,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1456,HR_040,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1456,HR_040,8,https://drive.google.com/file/d/14gtN68INStWPp8VMQLY4GnN2pp5zWIdq/view?usp=sharing,2022-03-31,,,,,,,20.254,mm,,230.579,mm^2,,,,,https://drive.google.com/file/d/1-MNuewpL8Kko0MujQtQ0CormvpMfWgGK/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1457,HR_071,1,,,,,,,,,,,,,,,,,,"https://drive.google.com/file/d/1-IYNaif7sPwwRYNmblsFrqGbQcq9Gg89/view?usp=sharing, https://drive.google.com/file/d/1-JE315WdGZgEalEqoE4kiTE4LtTY4leA/view?usp=sharing",2022-03-24,,,,,,,,,,,,,,
8,1457,HR_071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1458,HR_071,3,https://drive.google.com/file/d/1MR5ZuowjaxawY2XVZYfquhxM2coswlH0/view?usp=sharing,2022-03-31,,,,,,,19.961,mm,,229.863,mm^2,,,,,"https://drive.google.com/file/d/1-2ApP1t57PqSTtKo9oq4SwwLicwfYWmf/view?usp=sharing, https://drive.google.com/file/d/1-4COW_kZtHQnLd7ZvjSMvpBLTNF10Dnq/view?usp=sharing",2022-03-24,,,,,,,,,,,,,,
8,1458,HR_071,4,https://drive.google.com/file/d/1S_G2OdkqeWB5BPH9zWWI-AFfRnIyu8YT/view?usp=sharing,2022-03-16,,,,,,,22.219,mm,,274.184,mm^2,,,,,https://drive.google.com/file/d/1S_hm-vN0i4kSotPAOQxLHOTCX6Pc_AFT/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1459,HR_071,5,https://drive.google.com/file/d/1CPA301UdIUlBUjnPusSSR_CxLzKfvb-d/view?usp=sharing,2022-03-31,,,,,,,23.192,mm,,291.149,mm^2,,,,,https://drive.google.com/file/d/1i0y1XDqHEkz_XKZzw8AsBp_m1AtlDUVz/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1459,HR_071,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1460,HR_071,7,https://drive.google.com/file/d/1SQj2hzMkRGNjUSS1_f1n0m-jDyZ0kqN6/view?usp=sharing,2022-03-16,,,,,,,21.94,mm,,264.775,mm^2,,,,,https://drive.google.com/file/d/1SRf6bhiKjCm1xXLS2XOTJW-D37N0Lhsx/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1460,HR_071,8,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1SPU2zTegiCOYJ0MgctOEtuCxLuiHQeVC/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1461,HR_079,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-G2da0AVxcNYOPUufW5cOYCL8sN1KofR/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1461,HR_079,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-DDPFgKmR36y4jMVYmIgfZmINS2DYQh4/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1462,HR_079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1462,HR_079,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1-5heJaoq24mdIjdVY_X2UQv9V1Wci-B9/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
8,1463,HR_079,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1SNrPluU4LN6d62FsL18f63QOC27fnrgO/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1463,HR_079,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1SG0sAhhmjjMC40L_omwMmsLn2tLyFKdJ/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1464,HR_079,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1SCcB2YAA8V22Bbu1K57LFyjgrwL5YoIV/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
8,1464,HR_079,8,https://drive.google.com/file/d/1RyewAAAJ2n_E6DdYWVHb-pMDZufMGz5S/view?usp=sharing,2022-03-16,,,,,,,21.972,mm,,294.902,mm^2,,,,,https://drive.google.com/file/d/1S5GTki_OHGefyZLYlRxGmR2Q1z8r7HFJ/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1465,HR_193,1,https://drive.google.com/file/d/1Rhcc5KPVZhm6qfQdf5YPKYEcW4prEHV6/view?usp=sharing,2022-03-16,,,,,,,22.329,mm,,313.593,mm^2,,,,,https://drive.google.com/file/d/1RnELyZSYjJLZzs6XoKR87j5V1Q6g38hG/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1465,HR_193,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RhFwEk6dirrnEJooGlutfWQUr_gbY1Wb/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1466,HR_193,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RevJrKtR2UsajZotq3LbXLSjdQtJLDvh/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1466,HR_193,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RdIJZAxCVpNO_8p7EzJBDhEOBaMx_m6D/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1467,HR_193,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RbtjZ8G_M0MvrNuj7QyJTo10SomPN74H/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1467,HR_193,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RbTve66SlcFo4qaAupXEpA9145KQSnyU/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1468,HR_193,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RXu6JNiF4aLsPRUGrkeJPkSYlkEGbvgB/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1468,HR_193,8,https://drive.google.com/file/d/10R9zeAV6pd7Hr3eFmpdmpsmfEl7jABFq/view?usp=sharing,2022-03-10,,,,,,,24.929,mm,,358.876,mm^2,,,,,https://drive.google.com/file/d/10RZoXtbba1AHP4oVklNp2bZRaEhPaARi/view?usp=sharing,2022-03-10,,,,,,,,,,,,,,
9,1469,HR_016,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Y65MF491t5ToTM4bTVxCgYWoH22HQoF0/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
9,1469,HR_016,2,https://drive.google.com/file/d/12gVw-C8vhULWHQOMisA4gtDjVFmwOcvZ/view?usp=sharing,2022-03-24,,,,,,,24.091,mm,,332.455,mm^2,,,,,https://drive.google.com/file/d/1QqyGC-FZwZRTi4bqSqtOLaVATC1ueFSJ/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
9,1470,HR_016,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RWykUtZtA1e1wREjtlIyoZ_Mchs5bBIs/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1470,HR_016,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RWE-224d6AAs2M6tIuR8MX7X5wK7q1dd/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1471,HR_016,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RW9N7LdQfCRb1BNWf19Hx4C7d5giD0JX/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1471,HR_016,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RTHZubssP6sjgiMaluiWlOLf2XwVR3zQ/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1472,HR_016,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RJDfRmaoEIG2yGGsZVyRX3A803959-79/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1472,HR_016,8,https://drive.google.com/file/d/10SsPn0YIkI9bgyxdzgqAuYhJsIBDC421/view?usp=sharing,2022-03-10,,,,,,,24.414,mm,,311.797,mm^2,,,,,https://drive.google.com/file/d/10UVwskOA2EvJn9K8M-QBcVau0ybNKI_U/view?usp=sharing,2022-03-10,,,,,,,,,,,,,,
9,1473,HR_190,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1qwPUqcRJaZDsZIsAUKOZ-AKz3gKwYc8f/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
9,1473,HR_190,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RIDsLX1I_vY3yHv7VwlRHsHn7n2bCRpy/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1474,HR_190,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RFv00qlIoMMrADpHDeXDzkr37fS44Z2P/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1474,HR_190,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1RAwTSB4h0hm-rGgZ2rmbGDzTHqKEHor1/view?usp=sharing,,,,,,,,,,,,,,,
9,1475,HR_190,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/10WIjZ2yopFWzvWqENRzqCExI8PllwJmv/view?usp=sharing,2022-03-10,,,,,,,,,,,,,,
9,1475,HR_190,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1R80tzI3ZjBGIJOnQNonC_3712NrRSdPv/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1476,HR_190,7,https://drive.google.com/file/d/1R-1nfY9rls4t8aN6d15uq-i7k6wGSB7c/view?usp=sharing; https://drive.google.com/file/d/1OHlZYhPkygEK6PvFnw1iBBI0-yE-3_mL/view?usp=sharing,2022-03-16,,,,,,,,,,,mm^2,missing petals,,,,https://drive.google.com/file/d/1R2Gzr9uqCWx5c18KPP0oppYlzRgzrxQ5/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1476,HR_190,7,https://drive.google.com/file/d/1OHlZYhPkygEK6PvFnw1iBBI0-yE-3_mL/view?usp=sharing,2022-03-24,,,,,,,24.318,mm,,329.411,,,,,,,,,,,,,,,,,,,,,
9,1476,HR_190,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1477,HR_004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1477,HR_004,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1QyUENPCwglQE3yfCV0deB98d0_c6BU6H/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1478,HR_004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1478,HR_004,4,https://drive.google.com/file/d/1Qm0sKI99CN0azhjlWXmvk2bNfEatN3xx/view?usp=sharing,2022-03-16,,,,,,,21.167,mm,,280.031,mm^2,,,,,https://drive.google.com/file/d/1QvHC0s7PHsEgw7RyYvKWsqQecBcvr4XH/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1479,HR_004,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Qc9uV53Mwv5qne_bC2EKV1ex2ANhjneR/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1479,HR_004,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1QY8vaUH9zJuKJ85orCep4FRmcDDV0fl2/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1480,HR_004,7,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1QN2tomLNnNOOhxOTbyiAfBJ3Khiz-76g/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1480,HR_004,8,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1QHMVSoKRBwYDgHnmx9KmS8hnYSxVV2Ri/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1481,HR_113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1481,HR_113,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1mS8kWZ-phCtiEyvs65-2rjSsrOs0MMlR/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
9,1482,HR_113,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/158GoM8aBTESO6-IVaJmJ7i1zkfUj5qoR/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
9,1482,HR_113,4,https://drive.google.com/file/d/1OkUlu5zFfOMC3FDB3sQKmPzUwq64zaN3/view?usp=sharing,2022-03-24,,,,,,,20.857,mm,,274.964,mm^2,,,,,https://drive.google.com/file/d/1Tejk83Vyf-qFFCrEmRtdOqJFNVFXWn79/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
9,1483,HR_113,5,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Q2inPtfJRFg3e3sN6bLVg29yuEeBkvzy/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1483,HR_113,6,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Q2inPtfJRFg3e3sN6bLVg29yuEeBkvzy/view?usp=sharing; https://drive.google.com/file/d/1F-VVnz0oViAQic_uX9TnBORqYZ3OB1GV/view?usp=sharing,2022-03-16; 2022-03-24,,,,,,,,,,,,,,
9,1484,HR_113,7,https://drive.google.com/file/d/1Pku9hfH1ejxuXiWl02IQtX7a1G2BVQJd/view?usp=sharing,2022-03-16,,,,,,,23.995,mm,,375.487,mm^2,,,,,https://drive.google.com/file/d/1PwJ8x0meRCQOzoGsDWUDCUsHv3tO1MmW/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1484,HR_113,8,https://drive.google.com/file/d/1PQtv2dylu0Ap1sVKc2b1vA5q9bNZJG0c/view?usp=sharing,2022-03-16,,,,,,,16.686,mm,,172.639,mm^2,,,,,https://drive.google.com/file/d/1PdM2lDoGt-TIRvvtasQxgd8MjxlUQgpZ/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1485,HR_009,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1PNcsVM2vn_AGYr2kYTatXAL-_j5ybaOc/view?usp=sharing,2022-03-16,,,,,,,,,,,,,,
9,1485,HR_009,2,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1eb9SMyeI_8fRsVI1tpz9_WCaS0OeV0Qo/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
